graph_id,rel_name,expected,predicted
5,r7,e17,Facts:
5,r15,e24,e24
5,r0,e7,e11
5,r19,e5,2015-03-22
5,r17,e15,e19
5,r2,e8,e20
5,r10,e27,e19
5,r3,e35,e33
5,r14,e22,e39
5,r12,e2,e2
5,r8,e26,2028-11-29
5,r6,e16,2023-11-08
5,r18,e28,e19
5,r13,e23,2004-05-10 to 2004-10-27
5,r9,e3,e11
5,r4,e13,e19
5,r16,e25,e19
5,r1,e18,e18
6,r6,e35,e1
6,r2,e12,e11 in time interval
6,r7,e37,e37
6,r19,e39,e11
6,r11,e3,Relation r6
6,r0,e19,e11 in time interval
6,r13,e8,e8
6,r16,e6,e11
6,r8,e22,e18
6,r9,e9,e23
6,r14,e16,e11
6,r5,e11,e11
6,r18,e30,e9
6,r12,e26,e11
6,r17,e36,e11
6,r1,e4,time interval
6,r15,e29,e35
6,r10,e34,e11
7,r2,e28,e28
7,r3,e15,e5
7,r6,e20,e20
7,r14,e4,entity named e38
7,r17,e39,e2
7,r12,e7,e6
7,r8,e33,2025-09-04
7,r16,e9,e9
7,r9,e18,e38
7,r18,e34,e2
7,r10,e17,e17
7,r11,e21,e2
7,r13,e16,e16
7,r15,e35,e35
7,r1,e29,e5
7,r19,e32,e32
8,r9,e32,13
8,r12,e28,13
8,r15,e10,e34
8,r16,e4,e34
8,r1,e16,e13
8,r18,e2,13
8,r6,e22,e22
8,r2,e39,entity named e20
8,r17,e29,e29
8,r8,e37,e38
8,r13,e31,1990-02-11 to 1998-05-29
8,r5,e15,e15
8,r4,e3,e24
8,r10,e19,e19
8,r7,e11,e11
8,r3,e26,e24
8,r19,e35,e13
9,r0,e28,e28
9,r17,e29,e22
9,r6,e12,e33
9,r13,e39,e34
9,r11,e8,Relation r3
9,r14,e34,e13
9,r4,e4,e4
9,r7,e37,e37
9,r9,e2,Relation r3
9,r15,e26,e26
9,r12,e35,1997-07-12 to 2005-09-14
9,r16,e18,e18
9,r2,e23,e10
9,r1,e30,e30
9,r18,e31,Relation r3
9,r3,e10,e10
9,r19,e6,Relation r3
9,r10,e27,Relation r3
9,r5,e36,e36
10,r16,e3,2010-10-13 to 2022-04-02
10,r8,e35,2026-03-17
10,r5,e2,e2
10,r14,e12,Relation r19
10,r3,e18,2021-05-04
10,r4,e25,e4
10,r18,e22,2018-02-18
10,r13,e7,e14
10,r10,e13,Relation r19
10,r2,e20,e20
10,r19,e10,entity named e32
10,r1,e34,e34
10,r0,e8,e33
10,r17,e19,Relation r19
10,r7,e23,e33
10,r6,e11,2026-03-17
11,r8,e14,2028-04-28
11,r17,e38,e38
11,r10,e39,e10
11,r7,e1,e12
11,r19,e6,2028-04-28
11,r13,e2,e33
11,r5,e9,e9
11,r12,e29,e29
11,r4,e19,e24
11,r18,e21,e24
11,r14,e11,e11
11,r9,e8,2018-02-14 to 2020-08-09
11,r2,e24,entity named e24
11,r6,e30,e4
11,r0,e23,e23
11,r1,e12,e12
11,r16,e20,e10
12,r1,e39,e20
12,r13,e31,2027-11-11
12,r12,e18,e12
12,r6,e26,e6
12,r8,e36,e20
12,r9,e14,e20
12,r11,e8,e20
12,r3,e17,2017-11-12
12,r4,e28,e20
12,r19,e1,e20
12,r10,e5,e20
12,r15,e13,e13
12,r14,e2,time interval 2005-01-29 to 2017-07-24
12,r7,e30,e30
12,r2,e20,e20
12,r16,e37,2017-11-12
12,r0,e21,e21
12,r18,e23,e20
13,r13,e34,2002-09-22 to 2004-11-07
13,r1,e14,18
13,r4,e5,e30
13,r15,e26,e15
13,r12,e6,18
13,r6,e13,e13
13,r3,e29,e29
13,r0,e23,18
13,r8,e19,e19
13,r14,e2,e13
13,r2,e11,e32
13,r9,e15,e15
13,r10,e38,18
13,r7,e36,e36
13,r16,e17,1997-06-29 to 1999-01-23
13,r18,e21,18
13,r11,e1,18
14,r3,e22,e22
14,r15,e4,e13
14,r14,e31,e13
14,r7,e6,e6
14,r1,e19,e19
14,r18,e32,2002-07-08
14,r17,e3,2002-07-08
14,r0,e2,e2
14,r6,e35,e13
14,r12,e17,e13
14,r16,e33,e13
14,r10,e1,2002-07-08
14,r2,e5,e5
14,r4,e38,e37
14,r13,e12,time interval
14,r19,e20,e20
14,r8,e18,e29
14,r9,e8,2002-07-08
15,r17,e4,e20
15,r12,e15,e12
15,r10,e39,Relation r13
15,r13,e35,e5
15,r19,e20,e20
15,r6,e22,e22
15,r9,e27,Relation r19
15,r15,e2,e2
15,r16,e17,e20
15,r0,e37,e37 in time interval
15,r5,e1,Relation r13
15,r18,e23,e20
15,r2,e25,e26
15,r7,e19,Relation r13
15,r8,e8,Relation r13
15,r1,e32,e32
15,r3,e12,e26
15,r14,e38,e5
15,r4,e7,e7
15,r11,e33,e20
16,r4,e19,e19
16,r12,e7,Relation r2
16,r16,e33,e33
16,r5,e15,e19
16,r3,e26,e36
16,r2,e16,e1
16,r6,e10,Relation r13
16,r1,e20,e29
16,r9,e8,Relation r13
16,r7,e13,e24
16,r17,e14,Relation r2
16,r8,e6,Relation r13
16,r11,e3,Relation r13
16,r10,e2,Relation r13
16,r14,e17,e28
16,r13,e18,e28
16,r15,e32,2024-08-07
16,r18,e21,Relation r2
17,r12,e27,e31
17,r9,e6,e26
17,r15,e12,e7
17,r19,e24,e11
17,r6,e31,e31
17,r2,e16,e31
17,r18,e23,e31
17,r4,e32,e31
17,r5,e13,e31
17,r8,e11,e11
17,r0,e10,e31
17,r17,e35,e31
17,r10,e33,e11
17,r3,e36,e31
17,r13,e5,e31
17,r14,e29,e11
17,r7,e9,e31
18,r8,e24,e13
18,r3,e10,e13
18,r1,e16,e16
18,r18,e20,e13
18,r10,e37,e13
18,r17,e25,e13
18,r13,e38,Relation r18
18,r9,e15,e13
18,r16,e22,e13
18,r14,e36,e9
18,r15,e30,e33
18,r11,e17,e13
18,r4,e26,e13
18,r0,e34,e34
18,r2,e39,e13
18,r19,e1,e13
19,r7,e6,e13
19,r6,e13,e13
19,r19,e38,e5
19,r11,e1,e13
19,r8,e33,2028-03-01
19,r9,e7,e11
19,r10,e30,e5
19,r3,e4,e5
19,r4,e20,e5
19,r12,e2,e13
19,r17,e35,1993-06-12 to 1995-07-24
19,r16,e9,e13
19,r5,e5,e5
19,r2,e28,e5
19,r13,e25,2027-12-07
19,r1,e39,e5
19,r15,e15,e13
20,r9,e7,e7
20,r15,e1,2026-07-10
20,r11,e28,e5
20,r7,e3,e3
20,r4,e14,e36
20,r5,e32,e5
20,r19,e13,e5
20,r13,e31,Relation r4
20,r1,e19,e5
20,r10,e34,e5
20,r2,e5,entity named e5
20,r6,e8,2026-07-10
20,r12,e15,e5
20,r16,e38,e18
20,r17,e17,e5
20,r8,e25,e25
20,r0,e11,e5
21,r2,e27,16
21,r16,e39,e14
21,r1,e7,e11
21,r6,e25,2026-03-13
21,r8,e28,16
21,r5,e38,e38
21,r4,e3,16
21,r19,e26,e26
21,r17,e37,e21
21,r11,e19,16
21,r15,e30,e30
21,r10,e18,16
21,r18,e12,e21
21,r13,e9,e16
21,r3,e33,16
21,r12,e35,1990-11-04 to 2001-12-06
21,r14,e5,16
22,r8,e39,e39
22,r10,e38,e26
22,r0,e10,e31
22,r15,e13,e13
22,r9,e7,e4
22,r11,e12,e26
22,r5,e6,e6
22,r7,e35,e35
22,r18,e32,e4
22,r4,e26,e26
22,r1,e22,e4
22,r17,e14,e26
22,r6,e33,2026-06-19
22,r14,e36,e26
22,r3,e4,e4
22,r2,e19,e4
22,r16,e16,e16
22,r19,e24,e4
23,r2,e33,entity named e16
23,r8,e18,e35
23,r10,e13,2026-12-06
23,r15,e17,e16
23,r14,e31,e32
23,r0,e11,e16
23,r13,e22,e32
23,r5,e10,e10
23,r18,e36,e18
23,r1,e3,entity named e16
23,r19,e12,e16
23,r3,e16,e16
23,r4,e5,e5
23,r6,e29,e16
23,r16,e15,2027-05-03
23,r12,e38,e16
24,r13,e25,2021-05-02
24,r2,e33,e8
24,r3,e38,e8
24,r10,e28,e8
24,r18,e12,e12
24,r15,e11,e13
24,r11,e34,e8
24,r19,e29,e8
24,r6,e23,e13
24,r5,e24,e24
24,r16,e10,1993-12-14 to 1994-01-11
24,r9,e30,e32
24,r0,e1,e8
24,r4,e16,e8
25,r11,e13,e33
25,r6,e39,e39
25,r13,e9,e10
25,r12,e25,e33
25,r14,e10,e10
25,r3,e21,e21
25,r0,e26,e19
25,r1,e38,e1
25,r8,e34,2028-08-07
25,r4,e4,e4
25,r15,e28,e28
25,r10,e15,e10
25,r19,e14,entity named e14
25,r7,e32,2024-10-04
25,r18,e8,2018-03-08
25,r5,e16,e16
25,r2,e1,e1
25,r17,e2,e14
25,r9,e20,e33
26,r11,e8,e4
26,r17,e1,e16
26,r0,e37,e4
26,r7,e29,e3
26,r2,e11,e4
26,r16,e9,e16
26,r6,e3,e3
26,r12,e35,e14
26,r5,e14,e14
26,r13,e12,Relation r6
26,r19,e5,2019-03-17
26,r8,e16,e16
26,r14,e17,Relation r6
26,r18,e23,e4
26,r9,e22,e6
26,r3,e4,e4
26,r4,e19,e19
27,r2,e22,entity named e11 in time interval
27,r4,e27,e27
27,r9,e28,2013-12-04
27,r16,e23,e27
27,r17,e5,entity named e31
27,r5,e30,e38
27,r6,e3,e3
27,r10,e26,2013-12-04
27,r18,e25,e25
27,r3,e24,2013-12-04
27,r1,e32,e17
27,r19,e13,e19
27,r7,e39,2013-12-04
27,r12,e8,2013-12-04
27,r13,e37,e27
27,r8,e20,e20
28,r3,e24,e21
28,r14,e30,e21
28,r4,e35,e4
28,r16,e34,e21
28,r12,e23,e23
28,r1,e33,e33
28,r17,e11,e21
28,r13,e10,e13
28,r11,e17,e21
28,r15,e16,e21
28,r8,e6,e21
28,r10,e3,e21
28,r7,e13,e13
28,r18,e1,e21
28,r9,e28,2029-04-07
28,r2,e19,e19
28,r19,e37,e21
28,r0,e26,e26
28,r6,e4,e4
28,r5,e36,e21
29,r14,e38,2020-07-19 to 2020-09-18
29,r8,e19,e19
29,r2,e23,e35
29,r15,e39,2020-07-19 to 2020-09-18
29,r6,e10,2026-02-03
29,r19,e36,e19
29,r0,e25,e35
29,r10,e15,2026-02-03
29,r12,e37,e14
29,r3,e30,e35
29,r1,e20,e35
29,r4,e14,e11
29,r11,e1,e11
29,r13,e28,2020-07-19 to 2020-09-18
29,r18,e2,e19
29,r9,e33,e33
29,r17,e13,e35
30,r8,e7,e7
30,r13,e24,e28
30,r15,e11,e22
30,r18,e6,e28
30,r9,e3,e3
30,r4,e26,e28
30,r11,e39,e28
30,r14,e37,e22
30,r1,e8,e28
30,r12,e31,e28
30,r5,e34,e28
30,r6,e20,e28
30,r19,e29,e28
30,r3,e32,e3
30,r2,e15,e28
30,r10,e19,e28
30,r7,e1,e28
30,r17,e30,2019-06-01
31,r0,e16,e9
31,r9,e7,e15
31,r10,e10,e9
31,r3,e26,e9
31,r12,e23,06-08
31,r11,e21,06-08
31,r6,e37,e37
31,r13,e24,e15
31,r4,e17,e9
31,r5,e1,e9
31,r17,e14,e9
31,r1,e18,e9
31,r18,e36,e9
31,r15,e22,e37
31,r7,e15,e15
32,r11,e1,e22
32,r4,e14,e14
32,r0,e4,e4
32,r16,e30,e14
32,r2,e20,e22
32,r6,e39,e39
32,r5,e32,e32
32,r10,e9,e22
32,r8,e6,e22
32,r12,e5,e12
32,r3,e21,e21
32,r13,e16,2014-01-04 to 2019-10-18
32,r7,e36,e36
32,r19,e35,e22
32,r14,e15,e14
32,r1,e34,e22
32,r17,e31,e22
32,r18,e27,e22
32,r9,e33,e22
33,r6,e22,e9
33,r8,e3,e9
33,r14,e18,e9
33,r9,e31,e9
33,r3,e21,e25
33,r17,e24,e39
33,r0,e5,e5
33,r19,e7,e9
33,r4,e28,e28
33,r2,e27,e25
33,r16,e19,e19
33,r10,e38,e9
33,r1,e10,e10
33,r18,e17,25
33,r11,e6,e9
33,r12,e1,1994-10-17 to 1996-06-22
33,r5,e9,e9
33,r7,e13,e9
33,r13,e34,e34
34,r15,e4,Relation r9
34,r6,e9,e9
34,r16,e1,e15
34,r19,e31,Relation r3
34,r4,e28,e37
34,r14,e10,Relation r3
34,r10,e29,Relation r3
34,r3,e11,e11
34,r9,e20,e15
34,r17,e24,e34
34,r0,e12,Relation r3
34,r11,e3,Relation r3
34,r12,e21,Relation r3
34,r13,e30,e15
34,r8,e34,e34
34,r2,e22,Relation r3
34,r1,e38,e11
34,r18,e39,Relation r3
35,r9,e5,e38
35,r5,e14,e14
35,r18,e25,e14
35,r11,e4,e14
35,r12,e16,e14
35,r0,e22,e14
35,r19,e36,e14
35,r15,e28,e14
35,r10,e33,e14
35,r17,e12,e14
35,r3,e17,e14
35,r16,e7,e14
35,r14,e31,2025-04-02
35,r4,e1,e14
35,r2,e6,e14
35,r13,e37,2025-04-02
35,r8,e9,e34
35,r6,e26,e26
35,r7,e29,e29
35,r1,e13,e14
36,r6,e5,e31
36,r9,e24,2029-09-05
36,r18,e8,Relation r4
36,r19,e25,e18
36,r2,e39,e39
36,r5,e35,e35
36,r7,e36,e36
36,r17,e22,11
36,r4,e28,e18
36,r16,e2,e20
36,r11,e26,1990-06-02 to 1991-04-28
36,r1,e3,e3
36,r13,e21,e13
36,r12,e4,e10
36,r10,e34,1993-04-08 to 1994-11-06
36,r3,e27,e3
36,r8,e13,e13
36,r0,e9,e9
36,r15,e15,e15
37,r7,e3,e3
37,r11,e4,11-24
37,r0,e15,11-24
37,r16,e33,11-24
37,r13,e31,e14
37,r3,e21,e19
37,r8,e9,e9
37,r14,e39,2027-10-01
37,r9,e2,e2
37,r18,e30,11-24
37,r2,e16,11-24
37,r15,e12,11-24
37,r17,e7,11-24
37,r10,e10,11-24
37,r4,e8,e8
37,r12,e38,2015-08-02
37,r5,e14,e14
38,r4,e7,e7
38,r18,e30,Relation r2
38,r2,e12,e12
38,r14,e25,e1
38,r6,e38,e6
38,r7,e10,e8
38,r0,e9,e5
38,r16,e11,e13
38,r3,e8,e8
38,r19,e37,Relation r2
38,r5,e27,e27
38,r17,e15,Relation r2
38,r8,e4,e8
38,r15,e28,e28
38,r11,e21,Relation r2
38,r12,e17,Relation r2
38,r10,e20,e8
38,r9,e36,e8
38,r13,e22,Relation r2
39,r1,e13,e29
39,r9,e17,e29
39,r18,e12,2005-03-12 to 2019-07-09
39,r6,e29,e29
39,r11,e34,e29
39,r14,e26,e29
39,r2,e1,e29
39,r16,e21,e23
39,r15,e15,2027-02-25
39,r10,e28,e29
39,r19,e27,e29
39,r8,e16,e16
39,r17,e8,2019-11-17 to 2020-05-13
39,r13,e6,e29
39,r5,e5,e29
39,r7,e23,e23
39,r0,e10,e29
39,r12,e19,e29
40,r11,e39,2027-07-17
40,r19,e6,e33
40,r7,e8,e33
40,r0,e30,e33
40,r6,e25,e33
40,r1,e35,e35
40,r5,e11,e11
40,r2,e21,e33
40,r16,e36,e15
40,r8,e31,e31
40,r4,e18,2024-03-25
40,r9,e22,e33
40,r3,e5,e33
40,r15,e1,e1
40,r17,e26,e33
40,r14,e37,e33
40,r13,e17,e15
40,r12,e14,e33
41,r4,e28,e19
41,r13,e22,e30
41,r8,e29,e29
41,r18,e9,1990-02-22 to 2011-07-05
41,r3,e21,e21
41,r9,e38,e36
41,r16,e6,2001-04-05 to 2001-05-08
41,r15,e33,e33
41,r6,e8,e8
41,r17,e5,e36
41,r1,e10,e10
41,r19,e14,e36
41,r10,e20,e20
41,r11,e15,e36
41,r7,e27,e7
41,r12,e1,e36
41,r2,e23,e36
42,r0,e25,e16
42,r17,e2,20
42,r8,e3,20
42,r7,e37,e37
42,r5,e15,1997-03-14 to 2001-11-28
42,r14,e6,entity named e17
42,r2,e8,e8
42,r15,e26,2028-08-13
42,r3,e14,20
42,r19,e33,20
42,r12,e31,e16
42,r9,e24,1993-07-12 to 1996-09-21
42,r10,e1,e8
42,r4,e10,20
42,r18,e29,20
42,r16,e23,1998-11-12 to 2016-01-21
42,r13,e13,e13
42,r11,e11,20
43,r6,e13,e2
43,r12,e6,01
43,r19,e1,entity named e15
43,r8,e18,01
43,r7,e35,e26
43,r18,e34,01
43,r4,e3,e4
43,r11,e36,01
43,r0,e8,e9
43,r16,e37,01
43,r15,e10,01
43,r9,e23,1990-03-19 to 2000-09-12
43,r1,e25,e25
43,r13,e7,2016-04-25
43,r14,e16,01
43,r17,e38,01
44,r8,e16,e32
44,r12,e5,e13
44,r14,e18,1997-08-10 to 2000-08-14
44,r0,e7,e2
44,r16,e38,e32
44,r7,e10,e10
44,r5,e36,e23
44,r11,e29,e2
44,r13,e8,1997-08-10 to 2000-08-14
44,r10,e35,e16
44,r3,e2,e2
44,r9,e22,e22
44,r17,e28,e2
44,r15,e26,1997-08-10 to 2000-08-14
44,r19,e15,e2
44,r6,e24,e24
44,r4,e23,e23
44,r18,e19,e2
45,r12,e33,e33
45,r19,e1,e28
45,r4,e30,e28
45,r6,e14,e3
45,r10,e18,2012-01-15 to 2020-03-21
45,r16,e16,e29
45,r18,e15,e15
45,r8,e12,e28
45,r7,e2,e39
45,r5,e8,e28
45,r9,e4,2029-07-05
45,r15,e31,entity named e31
45,r14,e20,2029-07-05
45,r17,e29,e29
45,r3,e37,e3
45,r0,e25,e11
45,r13,e24,2029-07-05
46,r12,e23,e33
46,r15,e22,e22
46,r7,e37,e8
46,r8,e34,e32
46,r13,e5,2004-08-23 to 2013-09-15
46,r19,e19,e19
46,r11,e12,time interval 1992-11-15 to 2009-01-12
46,r9,e9,e9
46,r5,e13,e13
46,r4,e2,e26
46,r3,e15,e13
46,r1,e24,e24
46,r17,e18,e18
46,r14,e30,e13
46,r0,e35,e35
46,r16,e29,e13
47,r2,e15,Relation r3
47,r8,e29,e4
47,r9,e22,e14
47,r11,e25,Relation r3
47,r15,e30,e9
47,r16,e5,e5
47,r4,e26,e26
47,r5,e38,e26
47,r12,e12,e12
47,r17,e17,e17
47,r18,e4,2012-09-19 to 2015-09-08
47,r10,e13,1996-01-03 to 2002-11-24
47,r1,e14,e14
47,r3,e1,e1
47,r19,e31,Relation r3
47,r13,e19,e14
47,r7,e11,2022-12-09
47,r0,e24,e24
48,r0,e37,e34
48,r15,e16,2005-11-05
48,r14,e22,19
48,r18,e24,2021-06-04
48,r5,e13,e13
48,r1,e15,19
48,r7,e36,19
48,r2,e9,e9
48,r10,e30,19
48,r13,e20,e20
48,r6,e4,e6
48,r11,e28,19
48,r12,e26,e26
48,r16,e23,e23
48,r19,e1,19
48,r4,e8,e8
49,r8,e4,e6
49,r6,e16,e6 in time interval
49,r14,e14,e14
49,r10,e2,1993-09-12 to 2018-04-14
49,r7,e27,2027-04-17
49,r11,e17,e38
49,r12,e36,e36
49,r4,e32,e35
49,r19,e24,e26
49,r3,e10,e10
49,r1,e12,1997-12-20 to 2000-03-15
49,r17,e11,e11
49,r5,e26,e26
49,r0,e15,e6
49,r18,e7,e26
49,r15,e23,e23
49,r9,e31,e10
50,r7,e23,e23
50,r19,e38,entity named e38
50,r4,e11,e11
50,r18,e14,e38
50,r9,e5,e9
50,r6,e9,e9
50,r14,e1,e1
50,r2,e8,e8
50,r12,e24,e38
50,r11,e2,2018-11-09
50,r15,e19,e19
50,r10,e15,e38
50,r1,e31,e31
50,r17,e16,e17
50,r16,e13,e13
50,r5,e27,e11
50,r13,e30,e13
50,r0,e4,e4
51,r4,e10,e10
51,r1,e20,e20
51,r19,e36,e5
51,r6,e26,e6
51,r14,e2,entity named e39
51,r2,e25,entity named e5
51,r17,e22,e22
51,r3,e28,e5
51,r12,e23,e5
51,r18,e38,2019-04-27
51,r5,e27,e5
51,r0,e4,e6
51,r15,e24,e30
51,r11,e14,e10
51,r7,e33,e33
51,r9,e18,e31
51,r8,e31,e31
51,r13,e21,time interval
52,r10,e12,e34 in time interval
52,r2,e7,e7
52,r8,e28,e34 in time interval
52,r12,e22,e20
52,r18,e30,e34
52,r16,e37,e34 in time interval
52,r0,e38,e5
52,r17,e21,e34 in time interval
52,r3,e10,e34 in time interval
52,r7,e1,2020-08-26
52,r1,e6,e19
52,r14,e3,e34 in time interval
52,r4,e32,e34 in time interval
52,r6,e15,e15
52,r19,e4,e34 in time interval
52,r13,e35,e13
52,r15,e13,Relation r6
52,r11,e18,e34 in time interval
53,r17,e4,e26
53,r14,e22,1993-07-28 to 2011-09-27
53,r6,e26,e26
53,r19,e3,e26
53,r5,e28,e14
53,r12,e33,e38
53,r9,e12,e20
53,r13,e24,1993-07-28 to 2011-09-27
53,r3,e19,e34
53,r16,e11,e26
53,r7,e25,e25
53,r1,e1,e1 in time interval
53,r0,e29,e26
53,r10,e36,e26
53,r2,e10,e26
53,r18,e8,e26
53,r4,e34,e34
53,r8,e38,e26
54,r2,e6,e28
54,r14,e9,e15
54,r3,e13,e28
54,r7,e33,2027-11-21
54,r10,e20,e19
54,r16,e11,e15
54,r9,e2,e28
54,r19,e4,2015-03-18
54,r1,e7,e7
54,r5,e36,2005-07-13 to 2020-03-24
54,r0,e25,e25
54,r17,e32,e28 in time interval
54,r4,e8,e15
54,r15,e29,e24
54,r18,e14,1995-03-29 to 1998-07-22
54,r6,e31,e13
54,r13,e16,e16
54,r12,e21,e21
55,r1,e9,e9
55,r12,e21,e12
55,r6,e17,e33
55,r8,e13,e20
55,r18,e38,e18
55,r3,e26,entity named e22
55,r5,e12,e6
55,r13,e16,Relation r8
55,r19,e7,e20
55,r0,e1,e1
55,r15,e35,Relation r8
55,r11,e14,2020-09-02
55,r4,e27,e25
55,r17,e29,2028-06-24
55,r16,e11,e11
55,r10,e28,2020-09-02
56,r0,e31,e2
56,r4,e23,e27
56,r19,e19,e27
56,r5,e1,e33
56,r18,e30,e27
56,r10,e32,e33
56,r1,e36,e36
56,r12,e37,e37
56,r15,e20,e20
56,r3,e29,e6
56,r17,e17,e17
56,r14,e38,e5
56,r2,e7,2001-08-20 to 2003-12-28
56,r13,e5,e5
56,r9,e9,e27
56,r8,e26,e27
56,r7,e14,e25
57,r9,e28,e28
57,r18,e26,e31
57,r10,e14,e31
57,r3,e6,e31
57,r15,e13,e31
57,r1,e30,e31
57,r12,e18,e34
57,r11,e7,e31
57,r19,e25,e31
57,r17,e27,e31
57,r5,e8,e31
57,r8,e17,e37
57,r0,e39,e31
57,r16,e22,e31
57,r7,e31,e31
57,r4,e24,e31
57,r13,e1,e31
57,r2,e4,e31
58,r15,e32,e14
58,r18,e19,Relation r3
58,r11,e26,e33
58,r6,e2,e2
58,r19,e4,Relation r3
58,r3,e13,e27
58,r16,e20,e20
58,r4,e22,e22
58,r7,e11,e11
58,r8,e33,e33
58,r13,e21,2022-04-13
58,r17,e17,Relation r3
58,r14,e24,2022-04-13
58,r1,e39,e27
58,r12,e29,Relation r3
58,r0,e36,Relation r3
58,r10,e30,e33
58,r5,e14,e14
58,r9,e6,e6
59,r14,e28,e25
59,r8,e26,e26
59,r5,e8,e8
59,r17,e21,e25
59,r13,e23,e23
59,r9,e33,e8
59,r16,e2,e15
59,r18,e35,e25
59,r15,e15,e15
59,r11,e4,1992-12-23 to 2020-07-02
59,r7,e29,e29
59,r6,e19,e19
59,r3,e3,2023-07-08
59,r4,e1,e1
59,r1,e36,1996-12-21 to 1997-03-10
59,r19,e12,e29
59,r2,e25,2023-12-11
59,r0,e34,e20
59,r12,e27,e1
60,r13,e32,2021-11-27
60,r10,e24,2024-04-27
60,r16,e12,e31
60,r4,e31,e31
60,r8,e10,e31
60,r19,e38,e31
60,r18,e18,e31
60,r5,e13,e5
60,r0,e20,e20
60,r7,e30,e30
60,r14,e23,e21
60,r15,e34,e34
60,r17,e37,2024-04-17
60,r1,e5,e5
60,r3,e22,e22
60,r6,e17,e35
60,r12,e39,2021-11-29
60,r11,e7,e31
61,r15,e19,e32
61,r17,e20,e32
61,r10,e21,e18
61,r1,e14,e18
61,r0,e33,e18
61,r19,e38,e32
61,r2,e15,e18
61,r9,e32,e32
61,r14,e2,e32
61,r8,e23,e23
61,r16,e17,e32
61,r5,e39,e18
61,r11,e12,e18
61,r18,e25,Relation r8
61,r7,e18,e18
61,r6,e30,e18
61,r12,e37,e18
61,r13,e26,e18
62,r5,e27,e27
62,r8,e16,e22
62,r10,e37,e13
62,r1,e23,e23
62,r2,e5,e1
62,r19,e34,2019-04-07
62,r15,e13,e13
62,r9,e24,Relation r2
62,r6,e17,e25
62,r7,e7,e38
62,r16,e36,e16
62,r12,e6,Relation r2
62,r0,e31,e31
62,r18,e28,e13
62,r13,e9,2019-04-07
62,r3,e14,Relation r2
62,r11,e4,Relation r2
62,r14,e18,2019-04-07
63,r11,e34,e29
63,r1,e24,e29
63,r5,e27,e27
63,r18,e15,e19
63,r16,e13,e29
63,r0,e18,e29
63,r2,e29,e29
63,r12,e38,e29
63,r4,e37,e37
63,r13,e22,e29
63,r8,e31,e2
63,r15,e25,2022-09-07
63,r7,e19,e19
63,r6,e11,e11
63,r17,e7,e29
63,r14,e35,e35
64,r16,e29,e39
64,r5,e25,e12
64,r4,e28,e39
64,r11,e1,e39
64,r12,e20,e12
64,r3,e39,e39
64,r1,e19,e39
64,r7,e35,e35
64,r0,e15,e39
64,r18,e17,e39
64,r9,e30,e39
64,r6,e36,2026-09-07
64,r14,e4,e39
64,r15,e2,e2
64,r10,e18,1998-03-10 to 2004-02-15
64,r19,e23,e39
64,r13,e11,2003-05-03 to 2009-09-29
65,r4,e3,e4 in time interval
65,r15,e6,e6
65,r17,e2,Relation r2
65,r8,e7,12
65,r0,e16,e4
65,r12,e31,e10
65,r18,e11,Relation r2
65,r16,e18,Facts:
65,r14,e1,e1
65,r5,e23,e5
65,r13,e19,2007-01-12 to 2007-06-19
65,r1,e22,e22
65,r9,e29,2029-12-03
65,r11,e25,12
65,r3,e32,e26
