graph_id,rel_name,expected,predicted
39,r16,e21,e21
39,r15,e15,e11
39,r10,e28,e11
39,r19,e27,e11
39,r8,e16,e11
39,r17,e8,e8
39,r13,e6,e11
39,r5,e5,e17
39,r7,e23,e17
39,r0,e10,e17
39,r12,e19,e19
40,r11,e39,e36
40,r19,e6,e36
40,r7,e8,e36
40,r0,e30,e36
40,r6,e25,e36
40,r1,e35,e36
40,r5,e11,e33
40,r2,e21,e36
40,r16,e36,e36
40,r8,e31,e36
40,r4,e18,e36
40,r9,e22,e1
40,r3,e5,e3
40,r15,e1,e36
40,r17,e26,e36
40,r14,e37,e36
40,r13,e17,e36
40,r12,e14,e36
41,r4,e28,e36
41,r13,e22,e33
41,r8,e29,e3
41,r18,e9,e1
41,r3,e21,e1
41,r9,e38,e25
41,r16,e6,e33
41,r15,e33,e33
41,r6,e8,
41,r17,e5,e33
41,r1,e10,e10
41,r19,e14,e14
41,r10,e20,e20
41,r11,e15,e31
41,r7,e27,e27
41,r12,e1,e1
41,r2,e23,e1
42,r0,e25,
42,r17,e2,
42,r8,e3,
42,r7,e37,e4
42,r5,e15,
42,r14,e6,e24
42,r2,e8,e32
42,r15,e26,
42,r3,e14,
42,r19,e33,e33
42,r12,e31,
42,r9,e24,e24
42,r10,e1,
42,r4,e10,
42,r18,e29,e29
42,r16,e23,e9
42,r13,e13,e13
42,r11,e11,
43,r6,e13,e13
43,r12,e6,e24
43,r19,e1,
43,r8,e18,e18
43,r7,e35,
43,r18,e34,
43,r4,e3,e4
43,r11,e36,e7
43,r0,e8,
43,r16,e37,e7
43,r15,e10,e7
43,r9,e23,
43,r1,e25,
43,r13,e7,e7
43,r14,e16,e7
43,r17,e38,
44,r8,e16,e8
44,r12,e5,e5
44,r14,e18,e14
44,r0,e7,
44,r16,e38,e28
44,r7,e10,
44,r5,e36,e5
44,r11,e29,e35
44,r13,e8,e8
44,r10,e35,e35
44,r3,e2,e2
44,r9,e22,
44,r17,e28,e28
44,r15,e26,e28
44,r19,e15,e28
44,r6,e24,e24
44,r4,e23,e5
44,r18,e19,e19
45,r12,e33,e33
45,r19,e1,e32
45,r4,e30,e30
45,r6,e14,e3
45,r10,e18,e38
45,r16,e16,
45,r18,e15,e33
45,r8,e12,e10
45,r7,e2,e38
45,r5,e8,e8
45,r9,e4,
45,r15,e31,e31
45,r14,e20,e26
45,r17,e29,
45,r3,e37,e37
45,r0,e25,e3
45,r13,e24,e24
46,r12,e23,e23
46,r15,e22,
46,r7,e37,e32
46,r8,e34,e32
46,r13,e5,e16
46,r19,e19,e27
46,r11,e12,
46,r9,e9,e11
46,r5,e13,e13
46,r4,e2,e4
46,r3,e15,e15
46,r1,e24,
46,r17,e18,e27
46,r14,e30,e16
46,r0,e35,e35
46,r16,e29,
47,r2,e15,e19
47,r8,e29,e36
47,r9,e22,e9
47,r11,e25,e19
47,r15,e30,e19
47,r16,e5,e19
47,r4,e26,e19
47,r5,e38,e10
47,r12,e12,e12
47,r17,e17,e17
47,r18,e4,e17
47,r10,e13,e13
47,r1,e14,e2
47,r3,e1,e2
47,r19,e31,e19
47,r13,e19,e19
47,r7,e11,
47,r0,e24,e9
48,r0,e37,
48,r15,e16,e16
48,r14,e22,e17
48,r18,e24,e18
48,r5,e13,
48,r1,e15,
48,r7,e36,e17
48,r2,e9,e17
48,r10,e30,e30
48,r13,e20,e20
48,r6,e4,
48,r11,e28,e17
48,r12,e26,e30
48,r16,e23,
48,r19,e1,
48,r4,e8,e17
49,r8,e4,e4
49,r6,e16,
49,r14,e14,
49,r10,e2,
49,r7,e27,
49,r11,e17,
49,r12,e36,e20
49,r4,e32,e35
49,r19,e24,
49,r3,e10,e2
49,r1,e12,
49,r17,e11,
49,r5,e26,e26
49,r0,e15,
49,r18,e7,
49,r15,e23,e23
49,r9,e31,
50,r7,e23,e7
50,r19,e38,e24
50,r4,e11,e24
50,r18,e14,e14
50,r9,e5,e18
50,r6,e9,e33
50,r14,e1,e14
50,r2,e8,e8
50,r12,e24,e24
50,r11,e2,e24
50,r15,e19,e20
50,r10,e15,e24
50,r1,e31,e14
50,r17,e16,e14
50,r16,e13,e20
50,r5,e27,e27
50,r13,e30,e30
50,r0,e4,e24
51,r4,e10,e3
51,r1,e20,e6
51,r19,e36,e35
51,r6,e26,e6
51,r14,e2,e3
51,r2,e25,e35
51,r17,e22,e35
51,r3,e28,e3
51,r12,e23,e23
51,r18,e38,
51,r5,e27,e1
51,r0,e4,e6
51,r15,e24,e35
51,r11,e14,e14
51,r7,e33,e33
51,r9,e18,e6
51,r8,e31,e31
51,r13,e21,e21
52,r10,e12,e20
52,r2,e7,e24
52,r8,e28,e20
52,r12,e22,e20
52,r18,e30,e34
52,r16,e37,e37
52,r0,e38,e20
52,r17,e21,e20
52,r3,e10,
52,r7,e1,e1
52,r1,e6,
52,r14,e3,e20
52,r4,e32,e20
52,r6,e15,e15
52,r19,e4,e4
52,r13,e35,e35
52,r15,e13,e35
52,r11,e18,e20
53,r17,e4,e9
53,r14,e22,e21
53,r6,e26,e34
53,r19,e3,e21
53,r5,e28,e28
53,r12,e33,e21
53,r9,e12,e12
53,r13,e24,e21
53,r3,e19,
53,r16,e11,e21
53,r7,e25,e12
53,r1,e1,e12
53,r0,e29,e12
53,r10,e36,e12
53,r2,e10,
53,r18,e8,e9
53,r4,e34,e34
53,r8,e38,e12
54,r2,e6,e18
54,r14,e9,e9
54,r3,e13,e36
54,r7,e33,
54,r10,e20,e20
54,r16,e11,e24
54,r9,e2,
54,r19,e4,e9
54,r1,e7,e7
54,r5,e36,e36
54,r0,e25,
54,r17,e32,e24
54,r4,e8,
54,r15,e29,e24
54,r18,e14,
54,r6,e31,
54,r13,e16,e9
54,r12,e21,e21
55,r1,e9,
55,r12,e21,e2
55,r6,e17,e17
55,r8,e13,
55,r18,e38,e35
55,r3,e26,
55,r5,e12,e31
55,r13,e16,e16
55,r19,e7,e4
55,r0,e1,
55,r15,e35,e35
55,r11,e14,e14
55,r4,e27,e35
55,r17,e29,e29
55,r16,e11,e35
55,r10,e28,
56,r0,e31,e2
56,r4,e23,e23
56,r19,e19,e19
56,r5,e1,e33
56,r18,e30,e30
56,r10,e32,e32
56,r1,e36,e1
56,r12,e37,e32
56,r15,e20,e35
56,r3,e29,
56,r17,e17,e17
56,r14,e38,e32
56,r2,e7,e7
56,r13,e5,e32
56,r9,e9,e9
56,r8,e26,e32
56,r7,e14,e32
57,r9,e28,e28
57,r18,e26,e38
57,r10,e14,e15
57,r3,e6,
57,r15,e13,e38
57,r1,e30,e23
57,r12,e18,e32
57,r11,e7,e15
57,r19,e25,e38
57,r17,e27,e38
57,r5,e8,
57,r8,e17,e28
57,r0,e39,
57,r16,e22,e38
57,r7,e31,e31
57,r4,e24,
57,r13,e1,e1
57,r2,e4,
58,r15,e32,e32
58,r18,e19,e19
58,r11,e26,e29
58,r6,e2,e39
58,r19,e4,e19
58,r3,e13,e39
58,r16,e20,e20
58,r4,e22,e19
58,r7,e11,e39
58,r8,e33,e39
58,r13,e21,e29
58,r17,e17,e20
58,r14,e24,e24
58,r1,e39,e39
58,r12,e29,e29
58,r0,e36,e39
58,r10,e30,e29
58,r5,e14,e39
58,r9,e6,e39
59,r14,e28,e18
59,r8,e26,e8
59,r5,e8,e8
59,r17,e21,e18
59,r13,e23,e23
59,r9,e33,
59,r16,e2,e30
59,r18,e35,e18
59,r15,e15,e39
59,r11,e4,e27
59,r7,e29,e7
59,r6,e19,e8
59,r3,e3,e11
59,r4,e1,e11
59,r1,e36,e8
59,r19,e12,e18
59,r2,e25,e18
59,r0,e34,e18
59,r12,e27,e27
60,r13,e32,
60,r10,e24,e24
60,r16,e12,e12
60,r4,e31,e12
60,r8,e10,e24
60,r19,e38,e38
60,r18,e18,e12
60,r5,e13,e5
60,r0,e20,
60,r7,e30,e30
60,r14,e23,e28
60,r15,e34,e12
60,r17,e37,e12
60,r1,e5,
60,r3,e22,e24
60,r6,e17,e35
60,r12,e39,
60,r11,e7,e28
61,r15,e19,
61,r17,e20,e30
61,r10,e21,e21
61,r1,e14,e30
61,r0,e33,e33
61,r19,e38,e35
61,r2,e15,e24
61,r9,e32,e30
61,r14,e2,e35
61,r8,e23,e30
61,r16,e17,e30
61,r5,e39,e30
61,r11,e12,e30
61,r18,e25,e35
61,r7,e18,e30
61,r6,e30,e30
61,r12,e37,e30
61,r13,e26,e30
62,r5,e27,e25
62,r8,e16,e22
62,r10,e37,e37
62,r1,e23,
62,r2,e5,e1
62,r19,e34,e24
62,r15,e13,e13
62,r9,e24,e24
62,r6,e17,
62,r7,e7,e7
62,r16,e36,e13
62,r12,e6,e6
62,r0,e31,e24
62,r18,e28,e24
62,r13,e9,
62,r3,e14,e24
62,r11,e4,e4
62,r14,e18,e18
63,r11,e34,e15
63,r1,e24,e26
63,r5,e27,e26
63,r18,e15,e26
63,r16,e13,e20
63,r0,e18,e15
63,r2,e29,e37
63,r12,e38,e15
63,r4,e37,e37
63,r13,e22,e3
63,r8,e31,e2
63,r15,e25,e20
63,r7,e19,e19
63,r6,e11,
63,r17,e7,e26
63,r14,e35,e15
64,r16,e29,e8
64,r5,e25,e12
64,r4,e28,e12
64,r11,e1,e30
64,r12,e20,
64,r3,e39,e39
64,r1,e19,e19
64,r7,e35,e35
64,r0,e15,e15
64,r18,e17,e9
64,r9,e30,e30
64,r6,e36,e12
64,r14,e4,e4
64,r15,e2,e8
64,r10,e18,e18
64,r19,e23,
64,r13,e11,e11
65,r4,e3,e28
65,r15,e6,e5
65,r17,e2,
65,r8,e7,e25
65,r0,e16,e16
65,r12,e31,e25
65,r18,e11,
65,r16,e18,e5
65,r14,e1,e35
65,r5,e23,
65,r13,e19,e19
65,r1,e22,e7
65,r9,e29,e8
65,r11,e25,e25
65,r3,e32,e35
65,r10,e30,
65,r7,e12,
65,r2,e34,e35
65,r6,e35,e35
66,r10,e35,e10
66,r17,e36,e38
66,r0,e39,e22
66,r6,e2,
66,r7,e17,e17
66,r8,e31,e31
66,r19,e25,e10
66,r11,e37,e10
66,r2,e20,e16
66,r9,e23,e22
66,r3,e22,e22
66,r12,e3,e31
66,r5,e15,e22
66,r4,e21,e22
66,r15,e6,e16
66,r14,e4,e22
66,r16,e14,e38
66,r13,e18,e18
66,r1,e19,
67,r18,e39,e13
67,r9,e21,e36
67,r2,e23,e23
67,r14,e26,e13
67,r12,e35,e9
67,r19,e33,e15
67,r6,e3,e13
67,r3,e5,e5
67,r17,e28,e13
67,r13,e20,e37
67,r5,e27,
67,r1,e8,e25
67,r0,e32,e13
67,r15,e29,e29
67,r7,e11,
67,r8,e9,e9
67,r10,e34,e13
67,r11,e6,e13
67,r16,e31,
68,r3,e20,e23
68,r6,e35,e6
68,r2,e31,
68,r10,e36,e8
68,r15,e26,e26
68,r13,e5,e5
68,r0,e15,e32
68,r17,e24,e39
68,r11,e32,e32
68,r14,e30,e34
68,r7,e10,e8
68,r1,e14,
68,r9,e22,e8
68,r8,e4,
68,r5,e6,
68,r4,e37,
68,r19,e39,e39
68,r16,e3,e34
69,r8,e16,e16
69,r2,e20,
69,r4,e26,e26
69,r3,e12,
69,r7,e18,
69,r19,e32,e23
69,r0,e29,
69,r5,e37,
69,r14,e11,
69,r18,e23,e23
69,r17,e8,e23
69,r1,e35,
69,r10,e22,e14
69,r9,e21,
69,r11,e28,e14
69,r16,e24,e23
69,r13,e38,
69,r15,e33,e33
70,r16,e21,e4
70,r18,e35,
70,r10,e11,e11
70,r8,e39,e7
70,r13,e9,e9
70,r14,e18,e12
70,r5,e19,e19
70,r17,e31,e17
70,r15,e17,e17
70,r7,e23,e7
70,r1,e7,e7
70,r9,e24,e7
70,r19,e36,e11
70,r3,e20,
70,r11,e37,e11
70,r2,e8,e8
70,r6,e10,e7
70,r0,e38,e11
70,r4,e30,e7
71,r12,e7,e30
71,r1,e28,e28
71,r10,e3,e13
71,r14,e38,e34
71,r9,e11,e33
71,r8,e17,e26
71,r18,e4,
71,r7,e24,e24
71,r11,e31,
71,r4,e2,e2
71,r17,e21,
71,r6,e23,
71,r3,e6,
72,r12,e34,e12
72,r16,e14,e23
72,r5,e22,e31
72,r11,e20,e20
72,r19,e10,e20
72,r4,e35,e37
72,r2,e6,e37
72,r13,e25,e12
72,r17,e39,e39
72,r18,e8,e20
72,r10,e29,e29
72,r0,e11,e37
72,r15,e4,e19
72,r7,e37,e37
72,r14,e36,e12
72,r6,e38,e37
73,r18,e27,e31
73,r7,e36,e36
73,r12,e30,e34
73,r0,e38,e6
73,r11,e37,e34
73,r17,e11,e11
73,r4,e35,e24
73,r14,e20,e34
73,r8,e16,e16
73,r1,e19,
73,r9,e4,e25
73,r13,e5,e34
73,r6,e21,
73,r5,e3,e36
73,r19,e39,e34
73,r3,e24,e24
73,r2,e6,e6
73,r16,e14,e34
73,r15,e13,e15
74,r18,e26,e12
74,r1,e23,e9
74,r14,e24,e6
74,r6,e29,
74,r7,e4,e18
74,r2,e11,e9
74,r17,e5,e6
74,r3,e8,
74,r5,e18,e9
74,r15,e38,e6
74,r19,e39,e6
