graph_id,rel_name,expected,predicted
35,r16,e7,
35,r14,e31,
35,r4,e1,e14
35,r2,e6,e14
35,r13,e37,
35,r8,e9,e29
35,r6,e26,e26
35,r7,e29,e29
35,r1,e13,e14
36,r6,e5,e14
36,r9,e24,
36,r18,e8,e38
36,r19,e25,
36,r2,e39,
36,r5,e35,e29
36,r7,e36,
36,r17,e22,
36,r4,e28,e28
36,r16,e2,e2
36,r11,e26,e28
36,r1,e3,e3
36,r13,e21,e24
36,r12,e4,
36,r10,e34,
36,r3,e27,
36,r8,e13,e1
36,r0,e9,e9
36,r15,e15,e15
37,r7,e3,e23
37,r11,e4,
37,r0,e15,
37,r16,e33,
37,r13,e31,
37,r3,e21,e19
37,r8,e9,e9
37,r14,e39,
37,r9,e2,e36
37,r18,e30,
37,r2,e16,
37,r15,e12,
37,r17,e7,
37,r10,e10,
37,r4,e8,e8
37,r12,e38,
37,r5,e14,e14
38,r4,e7,e24
38,r18,e30,
38,r2,e12,e12
38,r14,e25,e13
38,r6,e38,e6
38,r7,e10,
38,r0,e9,
38,r16,e11,e13
38,r3,e8,e8
38,r19,e37,
38,r5,e27,e35
38,r17,e15,
38,r8,e4,e8
38,r15,e28,e28
38,r11,e21,
38,r12,e17,
38,r10,e20,e8
38,r9,e36,e8
38,r13,e22,
39,r1,e13,e29
39,r9,e17,e29
39,r18,e12,
39,r6,e29,e29
39,r11,e34,e29
39,r14,e26,e29
39,r2,e1,e29
39,r16,e21,e23
39,r15,e15,
39,r10,e28,e29
39,r19,e27,e29
39,r8,e16,e16
39,r17,e8,
39,r13,e6,e29
39,r5,e5,e29
39,r7,e23,e23
39,r0,e10,e29
39,r12,e19,e29
40,r11,e39,
40,r19,e6,e33
40,r7,e8,e33
40,r0,e30,e33
40,r6,e25,e33
40,r1,e35,e35
40,r5,e11,e33
40,r2,e21,e33
40,r16,e36,e33
40,r8,e31,e38
40,r4,e18,
40,r9,e22,e22
40,r3,e5,e33
40,r15,e1,e1
40,r17,e26,e33
40,r14,e37,e33
40,r13,e17,e27
40,r12,e14,e33
41,r4,e28,e21
41,r13,e22,e22
41,r8,e29,e29
41,r18,e9,
41,r3,e21,e19
41,r9,e38,e14
41,r16,e6,e14
41,r15,e33,e13
41,r6,e8,
41,r17,e5,e14
41,r1,e10,e10
41,r19,e14,e14
41,r10,e20,e20
41,r11,e15,e14
41,r7,e27,e7
41,r12,e1,e14
41,r2,e23,e14
42,r0,e25,e16
42,r17,e2,e28
42,r8,e3,
42,r7,e37,e4
42,r5,e15,
42,r14,e6,e17
42,r2,e8,e32
42,r15,e26,
42,r3,e14,e8
42,r19,e33,
42,r12,e31,e31
42,r9,e24,
42,r10,e1,e1
42,r4,e10,e22
42,r18,e29,
42,r16,e23,e9
42,r13,e13,e13
42,r11,e11,
43,r6,e13,e14
43,r12,e6,e24
43,r19,e1,e1
43,r8,e18,
43,r7,e35,e33
43,r18,e34,e1
43,r4,e3,e2
43,r11,e36,
43,r0,e8,e8
43,r16,e37,e1
43,r15,e10,e29
43,r9,e23,
43,r1,e25,e25
43,r13,e7,
43,r14,e16,e1
43,r17,e38,e1
44,r8,e16,e32
44,r12,e5,e13
44,r14,e18,
44,r0,e7,e2
44,r16,e38,
44,r7,e10,e10
44,r5,e36,e23
44,r11,e29,e2
44,r13,e8,
44,r10,e35,e32
44,r3,e2,e2
44,r9,e22,e22
44,r17,e28,e2
44,r15,e26,
44,r19,e15,e2
44,r6,e24,e24
44,r4,e23,e23
44,r18,e19,e2
45,r12,e33,e4
45,r19,e1,e28
45,r4,e30,e28
45,r6,e14,e27
45,r10,e18,e18
45,r16,e16,
45,r18,e15,e15
45,r8,e12,e28
45,r7,e2,e2
45,r5,e8,e27
45,r9,e4,e28
45,r15,e31,e31
45,r14,e20,
45,r17,e29,e29
45,r3,e37,e28
45,r0,e25,e11
45,r13,e24,e24
46,r12,e23,e13
46,r15,e22,e38
46,r7,e37,e8
46,r8,e34,e34
46,r13,e5,
46,r19,e19,e19
46,r11,e12,
46,r9,e9,e8
46,r5,e13,e13
46,r4,e2,e4
46,r3,e15,
46,r1,e24,e24
46,r17,e18,e13
46,r14,e30,e13
46,r0,e35,e35
46,r16,e29,e13
47,r2,e15,
47,r8,e29,e33
47,r9,e22,e14
47,r11,e25,
47,r15,e30,e9
47,r16,e5,
47,r4,e26,e26
47,r5,e38,
47,r12,e12,e12
47,r17,e17,e17
47,r18,e4,e4
47,r10,e13,e13
47,r1,e14,e14
47,r3,e1,e39
47,r19,e31,
47,r13,e19,e14
47,r7,e11,e11
47,r0,e24,e24
48,r0,e37,e34
48,r15,e16,e13
48,r14,e22,
48,r18,e24,e31
48,r5,e13,e13
48,r1,e15,
48,r7,e36,
48,r2,e9,e31
48,r10,e30,
48,r13,e20,e20
48,r6,e4,e6
48,r11,e28,
48,r12,e26,e33
48,r16,e23,e23
48,r19,e1,
48,r4,e8,e38
49,r8,e4,e15
49,r6,e16,e26
49,r14,e14,e14
49,r10,e2,
49,r7,e27,
49,r11,e17,e38
49,r12,e36,e20
49,r4,e32,e32
49,r19,e24,
49,r3,e10,e10
49,r1,e12,
49,r17,e11,e11
49,r5,e26,e26
49,r0,e15,e15
49,r18,e7,e26
49,r15,e23,e23
49,r9,e31,e9
50,r7,e23,e23
50,r19,e38,e10
50,r4,e11,e11
50,r18,e14,e10
50,r9,e5,e9
50,r6,e9,e9
50,r14,e1,e10
50,r2,e8,e8
50,r12,e24,e10
50,r11,e2,e8
50,r15,e19,e19
50,r10,e15,
50,r1,e31,e31
50,r17,e16,e17
50,r16,e13,e10
50,r5,e27,e11
50,r13,e30,e30
50,r0,e4,e4
51,r4,e10,e37
51,r1,e20,e20
51,r19,e36,
51,r6,e26,e26
51,r14,e2,e39
51,r2,e25,
51,r17,e22,e22
51,r3,e28,e3
51,r12,e23,
51,r18,e38,
51,r5,e27,e1
51,r0,e4,e4
51,r15,e24,e30
51,r11,e14,
51,r7,e33,e33
51,r9,e18,e31
51,r8,e31,e31
51,r13,e21,
52,r10,e12,e27
52,r2,e7,e39
52,r8,e28,e19
52,r12,e22,e22
52,r18,e30,e30
52,r16,e37,e30
52,r0,e38,e19
52,r17,e21,e30
52,r3,e10,e30
52,r7,e1,e30
52,r1,e6,e5
52,r14,e3,e30
52,r4,e32,
52,r6,e15,e15
52,r19,e4,e30
52,r13,e35,e13
52,r15,e13,e28
52,r11,e18,e30
53,r17,e4,e14
53,r14,e22,e14
53,r6,e26,e32
53,r19,e3,e34
53,r5,e28,e14
53,r12,e33,e12
53,r9,e12,e12
53,r13,e24,
53,r3,e19,e34
53,r16,e11,e14
53,r7,e25,e25
53,r1,e1,e1
53,r0,e29,e29
53,r10,e36,e36
53,r2,e10,e34
53,r18,e8,
53,r4,e34,e34
53,r8,e38,e20
54,r2,e6,e28
54,r14,e9,e23
54,r3,e13,e28
54,r7,e33,
54,r10,e20,
54,r16,e11,e23
54,r9,e2,e11
54,r19,e4,
54,r1,e7,e7
54,r5,e36,
54,r0,e25,e25
54,r17,e32,e23
54,r4,e8,e23
54,r15,e29,e24
54,r18,e14,e23
54,r6,e31,
54,r13,e16,e23
54,r12,e21,e21
55,r1,e9,e9
55,r12,e21,e12
55,r6,e17,e33
55,r8,e13,e30
55,r18,e38,e33
55,r3,e26,e26
55,r5,e12,e31
55,r13,e16,
55,r19,e7,
55,r0,e1,e1
55,r15,e35,e35
55,r11,e14,
55,r4,e27,e20
55,r17,e29,e33
55,r16,e11,e11
55,r10,e28,
56,r0,e31,e2
56,r4,e23,e11
56,r19,e19,e21
56,r5,e1,e1
56,r18,e30,e5
56,r10,e32,e10
56,r1,e36,e36
56,r12,e37,e37
56,r15,e20,e20
56,r3,e29,e6
56,r17,e17,e17
56,r14,e38,e5
56,r2,e7,
56,r13,e5,e5
56,r9,e9,e9
56,r8,e26,e23
56,r7,e14,e23
57,r9,e28,e12
57,r18,e26,e26
57,r10,e14,e31
57,r3,e6,e31
57,r15,e13,e31
57,r1,e30,e31
57,r12,e18,e12
57,r11,e7,e31
57,r19,e25,e31
57,r17,e27,
57,r5,e8,e31
57,r8,e17,e31
57,r0,e39,e31
57,r16,e22,e12
57,r7,e31,e31
57,r4,e24,e31
57,r13,e1,e12
57,r2,e4,e31
58,r15,e32,
58,r18,e19,
58,r11,e26,e33
58,r6,e2,e2
58,r19,e4,
58,r3,e13,e1
58,r16,e20,e13
58,r4,e22,e22
58,r7,e11,e11
58,r8,e33,e33
58,r13,e21,
58,r17,e17,
58,r14,e24,
58,r1,e39,
58,r12,e29,e12
58,r0,e36,
58,r10,e30,
58,r5,e14,e14
58,r9,e6,e6
59,r14,e28,e25
59,r8,e26,e7
59,r5,e8,e8
59,r17,e21,e25
59,r13,e23,e23
59,r9,e33,e33
59,r16,e2,e25
59,r18,e35,e25
59,r15,e15,e39
59,r11,e4,
59,r7,e29,e29
59,r6,e19,e19
59,r3,e3,
59,r4,e1,e1
59,r1,e36,
59,r19,e12,e29
59,r2,e25,e25
59,r0,e34,e20
59,r12,e27,e1
60,r13,e32,e32
60,r10,e24,e10
60,r16,e12,e31
60,r4,e31,e31
60,r8,e10,
60,r19,e38,e31
60,r18,e18,e31
60,r5,e13,e5
60,r0,e20,e20
60,r7,e30,e30
60,r14,e23,e23
60,r15,e34,e34
60,r17,e37,
60,r1,e5,e5
60,r3,e22,e2
60,r6,e17,e35
60,r12,e39,e39
60,r11,e7,e31
61,r15,e19,e22
61,r17,e20,e32
61,r10,e21,e18
61,r1,e14,e18
61,r0,e33,e18
61,r19,e38,e18
61,r2,e15,e18
61,r9,e32,e9
61,r14,e2,e18
61,r8,e23,e22
61,r16,e17,e32
61,r5,e39,e18
61,r11,e12,e18
61,r18,e25,
61,r7,e18,e18
61,r6,e30,e18
61,r12,e37,e18
61,r13,e26,e18
62,r5,e27,e25
62,r8,e16,e22
62,r10,e37,
62,r1,e23,e8
62,r2,e5,e5
62,r19,e34,
62,r15,e13,e29
62,r9,e24,
62,r6,e17,e27
62,r7,e7,e38
62,r16,e36,e16
62,r12,e6,
62,r0,e31,e31
62,r18,e28,
62,r13,e9,
62,r3,e14,
62,r11,e4,
62,r14,e18,
63,r11,e34,e29
63,r1,e24,e29
63,r5,e27,e27
63,r18,e15,e19
63,r16,e13,e29
63,r0,e18,e29
63,r2,e29,e29
63,r12,e38,e29
63,r4,e37,e37
63,r13,e22,e35
63,r8,e31,e2
63,r15,e25,
63,r7,e19,e19
63,r6,e11,e11
63,r17,e7,e29
63,r14,e35,e35
64,r16,e29,e39
64,r5,e25,e33
64,r4,e28,e39
64,r11,e1,e39
64,r12,e20,e12
64,r3,e39,e39
64,r1,e19,e39
64,r7,e35,e35
64,r0,e15,e39
64,r18,e17,e39
64,r9,e30,e39
64,r6,e36,
64,r14,e4,e39
64,r15,e2,e13
64,r10,e18,
64,r19,e23,e39
64,r13,e11,
65,r4,e3,e4
65,r15,e6,e14
65,r17,e2,
65,r8,e7,
65,r0,e16,e4
65,r12,e31,e29
65,r18,e11,
65,r16,e18,
65,r14,e1,e14
65,r5,e23,e10
65,r13,e19,
65,r1,e22,e22
65,r9,e29,
65,r11,e25,
65,r3,e32,e32
65,r10,e30,
65,r7,e12,
65,r2,e34,
65,r6,e35,
66,r10,e35,
66,r17,e36,
66,r0,e39,
66,r6,e2,
66,r7,e17,e17
66,r8,e31,e31
66,r19,e25,
66,r11,e37,
66,r2,e20,e22
66,r9,e23,e27
66,r3,e22,e22
66,r12,e3,
66,r5,e15,e15
66,r4,e21,e21
66,r15,e6,
66,r14,e4,
66,r16,e14,e21
66,r13,e18,
66,r1,e19,
67,r18,e39,
67,r9,e21,e18
67,r2,e23,e23
67,r14,e26,e26
67,r12,e35,e35
67,r19,e33,e15
67,r6,e3,
67,r3,e5,e5
67,r17,e28,e15
67,r13,e20,e37
67,r5,e27,
67,r1,e8,e25
67,r0,e32,e18
67,r15,e29,
67,r7,e11,
67,r8,e9,e18
67,r10,e34,e21
67,r11,e6,e15
67,r16,e31,e29
68,r3,e20,e20
68,r6,e35,e35
68,r2,e31,e31
68,r10,e36,e10
68,r15,e26,
68,r13,e5,e5
68,r0,e15,e17
68,r17,e24,
68,r11,e32,
68,r14,e30,e5
68,r7,e10,e10
68,r1,e14,e31
68,r9,e22,e31
68,r8,e4,e2
68,r5,e6,e6
68,r4,e37,e20
68,r19,e39,e2
68,r16,e3,
69,r8,e16,e19
69,r2,e20,e26
69,r4,e26,e26
69,r3,e12,e26
69,r7,e18,e18
69,r19,e32,e26
69,r0,e29,
69,r5,e37,
69,r14,e11,e16
69,r18,e23,
69,r17,e8,e16
69,r1,e35,e26
69,r10,e22,
69,r9,e21,e21
69,r11,e28,
69,r16,e24,
69,r13,e38,e16
69,r15,e33,e16
70,r16,e21,e20
70,r18,e35,e20
70,r10,e11,e11
70,r8,e39,e20
70,r13,e9,
70,r14,e18,e20
70,r5,e19,e30
70,r17,e31,e20
70,r15,e17,
70,r7,e23,e20
70,r1,e7,e20
70,r9,e24,e20
70,r19,e36,e20
70,r3,e20,e20
70,r11,e37,e20
70,r2,e8,e8
70,r6,e10,e20
70,r0,e38,e38
70,r4,e30,e20
71,r12,e7,e12
71,r1,e28,e6
71,r10,e3,e6
71,r14,e38,e18
71,r9,e11,
71,r8,e17,e26
71,r18,e4,
71,r7,e24,
71,r11,e31,
71,r4,e2,e18
71,r17,e21,e17
71,r6,e23,e20
71,r3,e6,e6
72,r12,e34,e8
72,r16,e14,e8
72,r5,e22,e22
72,r11,e20,e8
72,r19,e10,e8
72,r4,e35,e35
72,r2,e6,e6
72,r13,e25,e27
72,r17,e39,e8
72,r18,e8,e8
72,r10,e29,e8
72,r0,e11,e8
72,r15,e4,e8
72,r7,e37,e37
72,r14,e36,e8
72,r6,e38,
73,r18,e27,
73,r7,e36,
73,r12,e30,
73,r0,e38,e38
73,r11,e37,
73,r17,e11,
73,r4,e35,e35
73,r14,e20,
73,r8,e16,e16
73,r1,e19,e19
73,r9,e4,
73,r13,e5,
73,r6,e21,e35
73,r5,e3,e3
73,r19,e39,
73,r3,e24,
73,r2,e6,
73,r16,e14,e16
73,r15,e13,e16
74,r18,e26,e8
74,r1,e23,e8
74,r14,e24,e8
74,r6,e29,e29
74,r7,e4,e28
74,r2,e11,e8
74,r17,e5,e8
74,r3,e8,e8
74,r5,e18,e18
74,r15,e38,
74,r19,e39,e8
74,r16,e36,e8
74,r0,e10,e8
74,r11,e16,e8
74,r12,e20,e8
74,r13,e12,e8
74,r4,e17,e8
74,r9,e22,e22
75,r18,e33,
75,r13,e27,e27
75,r14,e12,e21
75,r7,e11,e7
