graph_id,rel_name,expected,predicted
15,r0,e37,e37 in time interval
15,r5,e1,2025-04-03
15,r18,e23,e4
15,r2,e25,e25
15,r7,e19,e20
15,r8,e8,e8
15,r1,e32,e20
15,r3,e12,2023-07-12
15,r14,e38,e4
15,r4,e7,Relation r17
15,r11,e33,e4
16,r4,e19,e26
16,r12,e7,e26
16,r16,e33,e21
16,r5,e15,e15
16,r3,e26,e26
16,r2,e16,e16
16,r6,e10,e8
16,r1,e20,e26
16,r9,e8,2029-09-14
16,r7,e13,e13
16,r17,e14,e21
16,r8,e6,e6
16,r11,e3,e21
16,r10,e2,e2
16,r14,e17,e21
16,r13,e18,e10
16,r15,e32,e10
16,r18,e21,e21
17,r12,e27,e16
17,r9,e6,e32
17,r15,e12,e16
17,r19,e24,e16
17,r6,e31,e31
17,r2,e16,e16
17,r18,e23,e16
17,r4,e32,e32
17,r5,e13,e32
17,r8,e11,e11
17,r0,e10,e16
17,r17,e35,e16
17,r10,e33,e11
17,r3,e36,e16
17,r13,e5,2022-09-06
17,r14,e29,e16
17,r7,e9,12-19
18,r8,e24,e24
18,r3,e10,e10
18,r1,e16,e20
18,r18,e20,e20
18,r10,e37,e39
18,r17,e25,e20
18,r13,e38,e15
18,r9,e15,e15
18,r16,e22,e20
18,r14,e36,e20
18,r15,e30,e24
18,r11,e17,e20
18,r4,e26,e10
18,r0,e34,e20
18,r2,e39,e39
18,r19,e1,e20
19,r7,e6,2027-12-07
19,r6,e13,2027-12-07
19,r19,e38,e20
19,r11,e1,e20
19,r8,e33,e33
19,r9,e7,e7
19,r10,e30,e30
19,r3,e4,e4
19,r4,e20,e20
19,r12,e2,e20
19,r17,e35,e28
19,r16,e9,e20
19,r5,e5,e20
19,r2,e28,e28
19,r13,e25,e28
19,r1,e39,e28
19,r15,e15,e20
20,r9,e7,e7
20,r15,e1,e13
20,r11,e28,e13
20,r7,e3,e3
20,r4,e14,e14
20,r5,e32,e14
20,r19,e13,e13
20,r13,e31,2017-12-03
20,r1,e19,e13
20,r10,e34,e13
20,r2,e5,e13
20,r6,e8,e32
20,r12,e15,e13
20,r16,e38,e13
20,r17,e17,e13
20,r8,e25,e13
20,r0,e11,e13
21,r2,e27,e27
21,r16,e39,e12
21,r1,e7,e27
21,r6,e25,2026-03-13
21,r8,e28,e28
21,r5,e38,e38
21,r4,e3,e33
21,r19,e26,e12
21,r17,e37,e12
21,r11,e19,03-13
21,r15,e30,e12
21,r10,e18,e18
21,r18,e12,e12
21,r13,e9,03-13
21,r3,e33,e33
21,r12,e35,03-13
21,r14,e5,03-13
22,r8,e39,e39
22,r10,e38,e26
22,r0,e10,e26
22,r15,e13,e13
22,r9,e7,e7
22,r11,e12,e26
22,r5,e6,e6
22,r7,e35,e35
22,r18,e32,e24
22,r4,e26,e26
22,r1,e22,e26
22,r17,e14,e24
22,r6,e33,e33
22,r14,e36,e26
22,r3,e4,e4
22,r2,e19,e24
22,r16,e16,e26
22,r19,e24,e24
23,r2,e33,e33
23,r8,e18,e16
23,r10,e13,2026-12-06
23,r15,e17,2017-05-07
23,r14,e31,08-11
23,r0,e11,2017-05-07
23,r13,e22,e16
23,r5,e10,e5
23,r18,e36,08-11
23,r1,e3,e16
23,r19,e12,08-11
23,r3,e16,e16
23,r4,e5,e16
23,r6,e29,2026-12-06
23,r16,e15,2017-05-07
23,r12,e38,08-11
24,r13,e25,e34
24,r2,e33,e28
24,r3,e38,e28
24,r10,e28,e28
24,r18,e12,e28
24,r15,e11,e11
24,r11,e34,e34
24,r19,e29,e28
24,r6,e23,2021-03-29
24,r5,e24,e28
24,r16,e10,e10
24,r9,e30,e30
24,r0,e1,e1
24,r4,e16,e28
25,r11,e13,e14
25,r6,e39,2026-06-10
25,r13,e9,2014-03-19 to 2018-03-08
25,r12,e25,e14
25,r14,e10,2014-03-19 to 2018-03-08
25,r3,e21,e1
25,r0,e26,04-16
25,r1,e38,e1
25,r8,e34,04-16
25,r4,e4,e4
25,r15,e28,e14
25,r10,e15,04-16
25,r19,e14,e8
25,r7,e32,e32
25,r18,e8,e8
25,r5,e16,e16
25,r2,e1,e1
25,r17,e2,e8
25,r9,e20,e20
26,r11,e8,e19
26,r17,e1,e19
26,r0,e37,e19
26,r7,e29,2027-05-11
26,r2,e11,e11
26,r16,e9,e22
26,r6,e3,e14
26,r12,e35,e11
26,r5,e14,e19
26,r13,e12,e19
26,r19,e5,e19
26,r8,e16,e22
26,r14,e17,e19
26,r18,e23,e19
26,r9,e22,e22
26,r3,e4,e11
26,r4,e19,e19
27,r2,e22,e24
27,r4,e27,e24
27,r9,e28,e28
27,r16,e23,e24
27,r17,e5,e24
27,r5,e30,e30
27,r6,e3,e30
27,r10,e26,e26
27,r18,e25,e24
27,r3,e24,e24
27,r1,e32,e24
27,r19,e13,e24
27,r7,e39,e39
27,r12,e8,e24
27,r13,e37,e24
27,r8,e20,e20
28,r3,e24,e19
28,r14,e30,04-20
28,r4,e35,e4
28,r16,e34,04-20
28,r12,e23,04-20
28,r1,e33,e33
28,r17,e11,e11
28,r13,e10,1990-11-29 to 2015-05-03
28,r11,e17,04-20
28,r15,e16,04-20
28,r8,e6,e6
28,r10,e3,04-20
28,r7,e13,e13
28,r18,e1,e11
28,r9,e28,2029-04-07
28,r2,e19,e19
28,r19,e37,e37
28,r0,e26,e26
28,r6,e4,e6
28,r5,e36,e36
29,r14,e38,e2
29,r8,e19,e19
29,r2,e23,e23
29,r15,e39,e2
29,r6,e10,e10
29,r19,e36,e2
29,r0,e25,e33
29,r10,e15,e10
29,r12,e37,e2
29,r3,e30,e30
29,r1,e20,e23
29,r4,e14,e30
29,r11,e1,e2
29,r13,e28,e2
29,r18,e2,e2
29,r9,e33,e33
29,r17,e13,e2
30,r8,e7,e7
30,r13,e24,2001-12-22 to 2006-12-11
30,r15,e11,2001-12-22 to 2006-12-11
30,r18,e6,07-03
30,r9,e3,e3
30,r4,e26,e26
30,r11,e39,07-03
30,r14,e37,07-03
30,r1,e8,e15
30,r12,e31,e15
30,r5,e34,e34
30,r6,e20,e20
30,r19,e29,e29
30,r3,e32,e32
30,r2,e15,e15
30,r10,e19,e19
30,r7,e1,e1
30,r17,e30,07-03
31,r0,e16,e1
31,r9,e7,e7
31,r10,e10,06-16
31,r3,e26,2027-11-10
31,r12,e23,e1
31,r11,e21,06-16
31,r6,e37,e1
31,r13,e24,2027-11-10
31,r4,e17,2027-11-10
31,r5,e1,e1
31,r17,e14,2023-12-11
31,r1,e18,e1
31,r18,e36,06-16
31,r15,e22,2028-05-10
31,r7,e15,e7
32,r11,e1,e27
32,r4,e14,e21
32,r0,e4,e4
32,r16,e30,e27
32,r2,e20,e20
32,r6,e39,e6
32,r5,e32,e32
32,r10,e9,e9
32,r8,e6,e6
32,r12,e5,e27
32,r3,e21,e20
32,r13,e16,e14
32,r7,e36,e36
32,r19,e35,e27
32,r14,e15,e14
32,r1,e34,e20
32,r17,e31,e27
32,r18,e27,e27
32,r9,e33,e33
33,r6,e22,e22
33,r8,e3,e3
33,r14,e18,e17
33,r9,e31,2029-02-06
33,r3,e21,e21
33,r17,e24,e17
33,r0,e5,e17
33,r19,e7,e17
33,r4,e28,e21
33,r2,e27,e27
33,r16,e19,e17
33,r10,e38,e17
33,r1,e10,e27
33,r18,e17,e17
33,r11,e6,e17
33,r12,e1,e17
33,r5,e9,e9
33,r7,e13,e13
33,r13,e34,e3
34,r15,e4,e24
34,r6,e9,e9
34,r16,e1,e24
34,r19,e31,e31
34,r4,e28,e28
34,r14,e10,e24
34,r10,e29,e24
34,r3,e11,e22
34,r9,e20,e20
34,r17,e24,e24
34,r0,e12,e24
34,r11,e3,e24
34,r12,e21,e31
34,r13,e30,e24
34,r8,e34,e34
34,r2,e22,e22
34,r1,e38,2021-12-12
34,r18,e39,e24
35,r9,e5,e9
35,r5,e14,e14
35,r18,e25,e25
35,r11,e4,e12
35,r12,e16,e12
35,r0,e22,e22
35,r19,e36,e36
35,r15,e28,e25
35,r10,e33,e33
35,r17,e12,e12
35,r3,e17,e6
35,r16,e7,e12
35,r14,e31,e25
35,r4,e1,e1
35,r2,e6,e36
35,r13,e37,Relation r10
35,r8,e9,e9
35,r6,e26,2007-11-12 to 2012-08-02
35,r7,e29,e29
35,r1,e13,e13
36,r6,e5,e39
36,r9,e24,e24
36,r18,e8,e8
36,r19,e25,e8
36,r2,e39,e39
36,r5,e35,e35
36,r7,e36,e36
36,r17,e22,e8
36,r4,e28,e27
36,r16,e2,e8
36,r11,e26,e8
36,r1,e3,e39
36,r13,e21,2015-12-02
36,r12,e4,e8
36,r10,e34,e8
36,r3,e27,e27
36,r8,e13,2028-02-11
36,r0,e9,e8
36,r15,e15,e21
37,r7,e3,e3
37,r11,e4,e30
37,r0,e15,e21
37,r16,e33,e30
37,r13,e31,e31
37,r3,e21,e21
37,r8,e9,e21
37,r14,e39,e30
37,r9,e2,03-22
37,r18,e30,e30
37,r2,e16,e16
37,r15,e12,e30
37,r17,e7,e30
37,r10,e10,e10
37,r4,e8,e21
37,r12,e38,e21
37,r5,e14,e14
38,r4,e7,e4
38,r18,e30,e30
38,r2,e12,e12
38,r14,e25,e30
38,r6,e38,e12
38,r7,e10,e12
38,r0,e9,e12
38,r16,e11,e30
38,r3,e8,e12
38,r19,e37,e30
38,r5,e27,e27
38,r17,e15,e30
38,r8,e4,e12
38,r15,e28,e30
38,r11,e21,e12
38,r12,e17,e12
38,r10,e20,e20
38,r9,e36,2029-08-10
38,r13,e22,e12
39,r1,e13,Relation r17
39,r9,e17,e1
39,r18,e12,e8
39,r6,e29,e29
39,r11,e34,e8
39,r14,e26,e8
39,r2,e1,e1
39,r16,e21,e8
39,r15,e15,e8
39,r10,e28,Relation r17
39,r19,e27,e27
39,r8,e16,Relation r17
39,r17,e8,e8
39,r13,e6,e12
39,r5,e5,e5
39,r7,e23,e23
39,r0,e10,Relation r17
39,r12,e19,2006-11-24 to 2018-05-02
40,r11,e39,e6
40,r19,e6,e6
40,r7,e8,e8
40,r0,e30,Relation r19
40,r6,e25,Relation r19
40,r1,e35,Relation r19
40,r5,e11,e18
40,r2,e21,Relation r19
40,r16,e36,e6
40,r8,e31,e31
40,r4,e18,e18
40,r9,e22,e22
40,r3,e5,e5
40,r15,e1,e6
40,r17,e26,e6
40,r14,e37,e6
40,r13,e17,Relation r19
40,r12,e14,Relation r19
41,r4,e28,e28
41,r13,e22,08-30
41,r8,e29,e29
41,r18,e9,08-30
41,r3,e21,e21
41,r9,e38,e38
41,r16,e6,08-30
41,r15,e33,08-30
41,r6,e8,e28
41,r17,e5,08-30
41,r1,e10,e14
41,r19,e14,e14
41,r10,e20,08-30
41,r11,e15,08-30
41,r7,e27,e27
41,r12,e1,08-30
41,r2,e23,e23
42,r0,e25,e8
42,r17,e2,e29
42,r8,e3,e8
42,r7,e37,e37
42,r5,e15,e15
42,r14,e6,e8
42,r2,e8,e8
42,r15,e26,2020-04-12
42,r3,e14,e8
42,r19,e33,e29
42,r12,e31,e8
42,r9,e24,2029-02-06
42,r10,e1,2020-04-12
42,r4,e10,e8
42,r18,e29,e29
42,r16,e23,e29
42,r13,e13,e8
42,r11,e11,e8
43,r6,e13,e3
43,r12,e6,Relation r18
43,r19,e1,e34
43,r8,e18,e23
43,r7,e35,e35
43,r18,e34,e34
43,r4,e3,e3
43,r11,e36,e34
43,r0,e8,Relation r18
43,r16,e37,e34
43,r15,e10,e34
43,r9,e23,e23
43,r1,e25,e34
43,r13,e7,e7
43,r14,e16,e34
43,r17,e38,e34
44,r8,e16,e19
44,r12,e5,e19
44,r14,e18,e19
44,r0,e7,e19
44,r16,e38,e22
44,r7,e10,e10
44,r5,e36,e36
44,r11,e29,e19
44,r13,e8,e15
44,r10,e35,e35
44,r3,e2,2023-12-25
44,r9,e22,10-02
44,r17,e28,e19
44,r15,e26,e19
44,r19,e15,2024-11-10
44,r6,e24,e24
44,r4,e23,e23
44,r18,e19,e19
45,r12,e33,Relation r8
45,r19,e1,e1
45,r4,e30,e30
45,r6,e14,e8
45,r10,e18,e18
45,r16,e16,e1
45,r18,e15,e1
45,r8,e12,e8
45,r7,e2,e2
45,r5,e8,e8
45,r9,e4,e4
45,r15,e31,e1
45,r14,e20,2029-07-05
45,r17,e29,e1
45,r3,e37,Relation r19
45,r0,e25,Relation r19
45,r13,e24,2029-07-05
46,r12,e23,e19
46,r15,e22,e19
46,r7,e37,e13
46,r8,e34,e34
46,r13,e5,e2
46,r19,e19,e19
46,r11,e12,e19
46,r9,e9,e9
46,r5,e13,e13
46,r4,e2,e2
46,r3,e15,e15
46,r1,e24,e19
46,r17,e18,e19
46,r14,e30,e19
46,r0,e35,e19
46,r16,e29,e19
47,r2,e15,e15
47,r8,e29,e29
47,r9,e22,e22
47,r11,e25,e15
47,r15,e30,e15
47,r16,e5,e15
47,r4,e26,e1
47,r5,e38,e38
47,r12,e12,e15
47,r17,e17,e4
47,r18,e4,e4
47,r10,e13,e4
47,r1,e14,e15
47,r3,e1,e15
47,r19,e31,e4
47,r13,e19,e15
47,r7,e11,e11
47,r0,e24,e4
48,r0,e37,e24
48,r15,e16,e24
48,r14,e22,e24
48,r18,e24,e24
48,r5,e13,e13
48,r1,e15,11-13
48,r7,e36,e36
48,r2,e9,e9
48,r10,e30,e24
48,r13,e20,2026-05-07
48,r6,e4,e4
48,r11,e28,e24
48,r12,e26,e24
48,r16,e23,e24
48,r19,e1,e24
48,r4,e8,e9
49,r8,e4,e4
49,r6,e16,e26
49,r14,e14,e24
49,r10,e2,1993-09-12 to 2018-04-14
49,r7,e27,e27
49,r11,e17,e24
49,r12,e36,e32
49,r4,e32,e32
49,r19,e24,e24
49,r3,e10,e10
49,r1,e12,e26
49,r17,e11,e24
49,r5,e26,e26
49,r0,e15,e32
49,r18,e7,e24
49,r15,e23,e16
49,r9,e31,e31
50,r7,e23,e23
50,r19,e38,e38
50,r4,e11,e8
50,r18,e14,e14
50,r9,e5,e38
50,r6,e9,Relation r19
50,r14,e1,e16
50,r2,e8,e8
50,r12,e24,e38
50,r11,e2,e38
50,r15,e19,e14
50,r10,e15,e38
50,r1,e31,e38
50,r17,e16,e16
50,r16,e13,e14
50,r5,e27,e5
50,r13,e30,Relation r19
50,r0,e4,e38
51,r4,e10,e28
51,r1,e20,2021-11-24
51,r19,e36,e36
51,r6,e26,e26
51,r14,e2,e28
51,r2,e25,e28
51,r17,e22,e36
51,r3,e28,e28
51,r12,e23,e28
51,r18,e38,e36
51,r5,e27,e27
51,r0,e4,e28
51,r15,e24,e25
51,r11,e14,e36
51,r7,e33,e33
51,r9,e18,e28
51,r8,e31,e31
51,r13,e21,e21
52,r10,e12,2025-07-02
52,r2,e7,e7
52,r8,e28,e28
52,r12,e22,e21
52,r18,e30,e30
52,r16,e37,e21
52,r0,e38,e21
52,r17,e21,e21
52,r3,e10,e7
52,r7,e1,e1
52,r1,e6,e28
52,r14,e3,e21
52,r4,e32,e4
52,r6,e15,e15
52,r19,e4,e4
52,r13,e35,e4
52,r15,e13,e32
52,r11,e18,e21
53,r17,e4,e3
53,r14,e22,e3
53,r6,e26,2026-03-11
53,r19,e3,entity named e3
53,r5,e28,e34
53,r12,e33,e12
53,r9,e12,e12
53,r13,e24,e12
53,r3,e19,e19
53,r16,e11,e3
53,r7,e25,e25
53,r1,e1,e3
53,r0,e29,e3
53,r10,e36,2017-11-12
53,r2,e10,e10
53,r18,e8,e3
53,r4,e34,e34
53,r8,e38,e38
54,r2,e6,e6
54,r14,e9,e14
54,r3,e13,e13
54,r7,e33,e33
54,r10,e20,06
54,r16,e11,e14
54,r9,e2,e2
54,r19,e4,e14
54,r1,e7,e6
54,r5,e36,e36
54,r0,e25,06
54,r17,e32,e14
54,r4,e8,e13
54,r15,e29,e14
54,r18,e14,e14
54,r6,e31,e6
54,r13,e16,2026-05-04
54,r12,e21,06
55,r1,e9,12-29
55,r12,e21,e12
55,r6,e17,e17
55,r8,e13,e13
55,r18,e38,e38
55,r3,e26,e26
55,r5,e12,e12
55,r13,e16,2028-06-24
55,r19,e7,e38
55,r0,e1,12-29
55,r15,e35,e13
55,r11,e14,12-29
55,r4,e27,e26
55,r17,e29,e13
55,r16,e11,e38
55,r10,e28,12-29
56,r0,e31,e19
56,r4,e23,e23
56,r19,e19,e19
56,r5,e1,e23
56,r18,e30,e19
56,r10,e32,e19
56,r1,e36,e19
56,r12,e37,e19
56,r15,e20,e19
56,r3,e29,e29
56,r17,e17,e19
56,r14,e38,e19
56,r2,e7,e19
56,r13,e5,e5
56,r9,e9,e9
56,r8,e26,e19
56,r7,e14,e14
57,r9,e28,01-25
57,r18,e26,e26
57,r10,e14,01-25
57,r3,e6,e4
57,r15,e13,01-25
57,r1,e30,01-25
57,r12,e18,01-25
57,r11,e7,01-25
57,r19,e25,01-25
57,r17,e27,e28
57,r5,e8,e8
57,r8,e17,01-25
57,r0,e39,01-25
57,r16,e22,01-25
57,r7,e31,e31
57,r4,e24,e4
57,r13,e1,Relation r2
57,r2,e4,e4
58,r15,e32,e17
58,r18,e19,e19
58,r11,e26,e33
58,r6,e2,e19
58,r19,e4,e4
58,r3,e13,e13
58,r16,e20,e17
58,r4,e22,e13
58,r7,e11,e11
58,r8,e33,e33
58,r13,e21,e4
58,r17,e17,e17
58,r14,e24,e14
58,r1,e39,e17
58,r12,e29,e4
58,r0,e36,e17
58,r10,e30,e17
58,r5,e14,e14
58,r9,e6,2029-07-30
59,r14,e28,e35
59,r8,e26,e8
59,r5,e8,e8
59,r17,e21,e35
59,r13,e23,e23
59,r9,e33,e33
59,r16,e2,e35
59,r18,e35,e35
59,r15,e15,e35
59,r11,e4,16
59,r7,e29,e29
59,r6,e19,e19
59,r3,e3,e3
59,r4,e1,e3
59,r1,e36,1996-12-21 to 1997-03-10
59,r19,e12,e35
59,r2,e25,e25
59,r0,e34,16
59,r12,e27,2020-06-01
60,r13,e32,e13
60,r10,e24,e10
60,r16,e12,11-29
60,r4,e31,e22
60,r8,e10,e10
60,r19,e38,e38
60,r18,e18,e18
60,r5,e13,e13
60,r0,e20,11-29
60,r7,e30,e30
60,r14,e23,11-29
60,r15,e34,e13
60,r17,e37,11-29
60,r1,e5,11-29
60,r3,e22,e38
60,r6,e17,2021-11-27
60,r12,e39,11-29
60,r11,e7,11-29
61,r15,e19,e38
61,r17,e20,e20
61,r10,e21,e20
61,r1,e14,e38
61,r0,e33,e20
61,r19,e38,e38
61,r2,e15,e15
61,r9,e32,e32
61,r14,e2,e20
61,r8,e23,e23
61,r16,e17,e20
61,r5,e39,e15
61,r11,e12,e38
61,r18,e25,e25
61,r7,e18,e18
61,r6,e30,e30
61,r12,e37,e38
61,r13,e26,e20
62,r5,e27,e5
62,r8,e16,e16
62,r10,e37,e28
62,r1,e23,e5
62,r2,e5,e5
62,r19,e34,e28
62,r15,e13,e28
62,r9,e24,e24
62,r6,e17,e17
62,r7,e7,e7
62,r16,e36,e24
62,r12,e6,e28
62,r0,e31,28
62,r18,e28,e28
62,r13,e9,e5
62,r3,e14,e5
62,r11,e4,e28
62,r14,e18,e5
63,r11,e34,e15
63,r1,e24,e15
63,r5,e27,e27
63,r18,e15,e15
63,r16,e13,e15
63,r0,e18,e15
63,r2,e29,e15
63,r12,e38,e15
63,r4,e37,e37
63,r13,e22,e15
63,r8,e31,e31
63,r15,e25,2027-07-12
63,r7,e19,e19
63,r6,e11,e27
63,r17,e7,e15
63,r14,e35,e15
64,r16,e29,e17
64,r5,e25,e28
64,r4,e28,e39
64,r11,e1,e17
64,r12,e20,e17
64,r3,e39,e39
64,r1,e19,e39
64,r7,e35,e35
64,r0,e15,e17
64,r18,e17,e17
64,r9,e30,11-11
64,r6,e36,2026-09-07
64,r14,e4,e17
64,r15,e2,e17
64,r10,e18,e17
64,r19,e23,e17
64,r13,e11,e17
65,r4,e3,10-01
65,r15,e6,10-01
65,r17,e2,e2
65,r8,e7,e7
65,r0,e16,10-01
65,r12,e31,e7
65,r18,e11,e2
65,r16,e18,10-01
65,r14,e1,10-01
65,r5,e23,e23
65,r13,e19,e12
65,r1,e22,10-01
65,r9,e29,e29
65,r11,e25,10-01
65,r3,e32,e34
65,r10,e30,10-01
65,r7,e12,e12
65,r2,e34,e34
65,r6,e35,2026-02-18
66,r10,e35,e35
66,r17,e36,e36
66,r0,e39,e39
66,r6,e2,e2
66,r7,e17,e17
66,r8,e31,e31
66,r19,e25,e36
66,r11,e37,e36
66,r2,e20,e20
66,r9,e23,e23
66,r3,e22,e20
66,r12,e3,e36
66,r5,e15,e15
66,r4,e21,e22
66,r15,e6,e15
66,r14,e4,e36
66,r16,e14,e36
66,r13,e18,e15
66,r1,e19,e20
67,r18,e39,e28
67,r9,e21,e21
67,r2,e23,e23
67,r14,e26,e28
67,r12,e35,Relation r17
67,r19,e33,e33
67,r6,e3,2026-06-13
67,r3,e5,e23
67,r17,e28,e28
67,r13,e20,e20
67,r5,e27,2026-06-13
67,r1,e8,Relation r17
67,r0,e32,Relation r17
67,r15,e29,e28
67,r7,e11,e11
67,r8,e9,e9
67,r10,e34,Relation r17
67,r11,e6,e33
67,r16,e31,e28
68,r3,e20,e20
68,r6,e35,2026-01-11
68,r2,e31,2026-01-11
68,r10,e36,e35
68,r15,e26,2026-01-11
68,r13,e5,e5
68,r0,e15,2026-01-11
