graph_id,rel_name,expected,predicted
21,r14,e5,e5
22,r8,e39,e39
22,r10,e38,e11
22,r0,e10,e29
22,r15,e13,e13
22,r9,e7,e32
22,r11,e12,e11
22,r5,e6,e23
22,r7,e35,2027-11-05
22,r18,e32,e32
22,r4,e26,e23
22,r1,e22,e28
22,r17,e14,e32
22,r6,e33,2026-06-19
22,r14,e36,e36
22,r3,e4,e32
22,r2,e19,e32
22,r16,e16,e13
22,r19,e24,e24
23,r2,e33,e33
23,r8,e18,e33
23,r10,e13,e13
23,r15,e17,e13
23,r14,e31,e32
23,r0,e11,e11
23,r13,e22,e22
23,r5,e10,e16
23,r18,e36,e36
23,r1,e3,e33
23,r19,e12,e12
23,r3,e16,e16
23,r4,e5,e33
23,r6,e29,e29
23,r16,e15,e20
23,r12,e38,e33
24,r13,e25,e24
24,r2,e33,e33
24,r3,e38,e33
24,r10,e28,e22
24,r18,e12,e33
24,r15,e11,e11
24,r11,e34,e33
24,r19,e29,e33
24,r6,e23,e23
24,r5,e24,e24
24,r16,e10,e33
24,r9,e30,e13
24,r0,e1,e33
24,r4,e16,e33
25,r11,e13,e13
25,r6,e39,e26
25,r13,e9,e9
25,r12,e25,e25
25,r14,e10,e23
25,r3,e21,2015-09-08
25,r0,e26,e26
25,r1,e38,e26
25,r8,e34,2015-09-08
25,r4,e4,e4
25,r15,e28,e28
25,r10,e15,e37
25,r19,e14,e26
25,r7,e32,2015-09-08
25,r18,e8,e8
25,r5,e16,2015-09-08
25,r2,e1,2015-09-08
25,r17,e2,e4
25,r9,e20,2015-09-08
26,r11,e8,e8
26,r17,e1,e23
26,r0,e37,e37
26,r7,e29,e17
26,r2,e11,e23
26,r16,e9,e9
26,r6,e3,e23
26,r12,e35,e17
26,r5,e14,e17
26,r13,e12,e23
26,r19,e5,e23
26,r8,e16,2028-02-16
26,r14,e17,e23
26,r18,e23,e23
26,r9,e22,e22
26,r3,e4,e17
26,r4,e19,2024-11-09
27,r2,e22,e6
27,r4,e27,2024-10-16
27,r9,e28,e10
27,r16,e23,2000-06-12 to 2005-11-11
27,r17,e5,e12
27,r5,e30,e5
27,r6,e3,1998-08-24 to 2000-05-22
27,r10,e26,e26
27,r18,e25,e6
27,r3,e24,e24 in time interval
27,r1,e32,e10
27,r19,e13,e6
27,r7,e39,e39
27,r12,e8,e8
27,r13,e37,e8
27,r8,e20,e6
28,r3,e24,e3
28,r14,e30,e14
28,r4,e35,e28
28,r16,e34,e34
28,r12,e23,e14
28,r1,e33,e33
28,r17,e11,e11
28,r13,e10,e14
28,r11,e17,e5
28,r15,e16,e14
28,r8,e6,e28
28,r10,e3,e14
28,r7,e13,1991-08-07 to 2000-03-25
28,r18,e1,e11
28,r9,e28,e28
28,r2,e19,e7
28,r19,e37,e11
28,r0,e26,e26
28,r6,e4,e28
28,r5,e36,2025-11-18
29,r14,e38,e38
29,r8,e19,e19
29,r2,e23,e3
29,r15,e39,e38
29,r6,e10,e10
29,r19,e36,e20
29,r0,e25,e1
29,r10,e15,2026-02-03
29,r12,e37,e37
29,r3,e30,e3
29,r1,e20,e20
29,r4,e14,e3
29,r11,e1,e1
29,r13,e28,e38
29,r18,e2,e2
29,r9,e33,e1
29,r17,e13,e1
30,r8,e7,e20
30,r13,e24,e23
30,r15,e11,e23
30,r18,e6,e23
30,r9,e3,e20
30,r4,e26,e20
30,r11,e39,e23
30,r14,e37,e23
30,r1,e8,e20
30,r12,e31,e23
30,r5,e34,e20
30,r6,e20,e20
30,r19,e29,e29
30,r3,e32,e20
30,r2,e15,e20
30,r10,e19,e23
30,r7,e1,e20
30,r17,e30,e23
31,r0,e16,Relation r3
31,r9,e7,e7
31,r10,e10,Relation r3
31,r3,e26,e11
31,r12,e23,Relation r3
31,r11,e21,Relation r3
31,r6,e37,e11
31,r13,e24,e14
31,r4,e17,e11
31,r5,e1,e11
31,r17,e14,e14
31,r1,e18,e11
31,r18,e36,e14
31,r15,e22,e14
31,r7,e15,e7
32,r11,e1,e1
32,r4,e14,e14
32,r0,e4,e28
32,r16,e30,e30
32,r2,e20,e2
32,r6,e39,2026-07-01
32,r5,e32,e5
32,r10,e9,e2
32,r8,e6,e9
32,r12,e5,e5
32,r3,e21,e18
32,r13,e16,e16
32,r7,e36,e36
32,r19,e35,e30
32,r14,e15,e30
32,r1,e34,e34
32,r17,e31,e30
32,r18,e27,e38
32,r9,e33,e30
33,r6,e22,e10
33,r8,e3,e10
33,r14,e18,e10
33,r9,e31,2029-09-24
33,r3,e21,e10
33,r17,e24,e24
33,r0,e5,e10 in time interval
33,r19,e7,e10
33,r4,e28,e10
33,r2,e27,entity named e10
33,r16,e19,e24
33,r10,e38,e38
33,r1,e10,e10
33,r18,e17,e17
33,r11,e6,e10
33,r12,e1,e10
33,r5,e9,e10
33,r7,e13,e10
33,r13,e34,e34
34,r15,e4,e4
34,r6,e9,2026-11-10
34,r16,e1,e7
34,r19,e31,e24
34,r4,e28,e24
34,r14,e10,e30
34,r10,e29,e30
34,r3,e11,e24
34,r9,e20,e20
34,r17,e24,e24
34,r0,e12,e30
34,r11,e3,e30
34,r12,e21,e30
34,r13,e30,e30
34,r8,e34,e24
34,r2,e22,e24
34,r1,e38,e24
34,r18,e39,e24
35,r9,e5,Relation r9
35,r5,e14,e9
35,r18,e25,e4
35,r11,e4,e4
35,r12,e16,e4
35,r0,e22,e9
35,r19,e36,e19
35,r15,e28,e4
35,r10,e33,e33
35,r17,e12,e12
35,r3,e17,2023-05-12
35,r16,e7,e4
35,r14,e31,e4
35,r4,e1,e19
35,r2,e6,e6
35,r13,e37,e4
35,r8,e9,e9
35,r6,e26,e6
35,r7,e29,e9
35,r1,e13,e9
36,r6,e5,e31
36,r9,e24,e26
36,r18,e8,e8
36,r19,e25,e8
36,r2,e39,e39
36,r5,e35,2010-03-24 to 2025-08-30
36,r7,e36,e26
36,r17,e22,e8
36,r4,e28,2024-10-11
36,r16,e2,e2
36,r11,e26,e26
36,r1,e3,e3
36,r13,e21,e13
36,r12,e4,e26
36,r10,e34,e26
36,r3,e27,e39
36,r8,e13,2025-03-25
36,r0,e9,e9
36,r15,e15,e21
37,r7,e3,e3
37,r11,e4,e38
37,r0,e15,e33
37,r16,e33,e33
37,r13,e31,e38
37,r3,e21,e21
37,r8,e9,2028-01-01
37,r14,e39,e38
37,r9,e2,e33
37,r18,e30,e24
37,r2,e16,e7
37,r15,e12,e33
37,r17,e7,e24
37,r10,e10,e10 in time interval
37,r4,e8,e33
37,r12,e38,e38
37,r5,e14,e33
38,r4,e7,2027-11-11
38,r18,e30,e23
38,r2,e12,e13
38,r14,e25,e1
38,r6,e38,Facts:
38,r7,e10,e5
38,r0,e9,entity named e5
38,r16,e11,e23
38,r3,e8,e8
38,r19,e37,e23
38,r5,e27,1999-11-16 to 2004-03-20
38,r17,e15,e23
38,r8,e4,2019-11-01
38,r15,e28,e28
38,r11,e21,e21
38,r12,e17,e12
38,r10,e20,e20
38,r9,e36,2029-03-24
38,r13,e22,2029-02-02
39,r1,e13,e17
39,r9,e17,e29
39,r18,e12,e26
39,r6,e29,e29
39,r11,e34,e26
39,r14,e26,e26
39,r2,e1,e7
39,r16,e21,e21
39,r15,e15,e21
39,r10,e28,e26
39,r19,e27,e26
39,r8,e16,e26
39,r17,e8,e8
39,r13,e6,e21
39,r5,e5,e29
39,r7,e23,e29
39,r0,e10,e26
39,r12,e19,e26
40,r11,e39,e5
40,r19,e6,e36
40,r7,e8,e21
40,r0,e30,e21
40,r6,e25,e21
40,r1,e35,e17
40,r5,e11,e11
40,r2,e21,e21
40,r16,e36,e36
40,r8,e31,e31
40,r4,e18,e21
40,r9,e22,e21
40,r3,e5,e11
40,r15,e1,e1
40,r17,e26,Relation r15
40,r14,e37,e17
40,r13,e17,e17
40,r12,e14,e17
41,r4,e28,e16
41,r13,e22,e2
41,r8,e29,2006-12-11 to 2006-12-22
41,r18,e9,e34
41,r3,e21,e21
41,r9,e38,e14
41,r16,e6,e33
41,r15,e33,e33
41,r6,e8,2028-10-18
41,r17,e5,e34
41,r1,e10,e39
41,r19,e14,e36
41,r10,e20,e20
41,r11,e15,e20
41,r7,e27,e7
41,r12,e1,e31
41,r2,e23,e34
42,r0,e25,e16
42,r17,e2,e23
42,r8,e3,2021-09-03 to 2024-07-23
42,r7,e37,e37
42,r5,e15,Relation r10
42,r14,e6,e6
42,r2,e8,2017-05-20
42,r15,e26,e26
42,r3,e14,e14
42,r19,e33,e1
42,r12,e31,e12
42,r9,e24,e5
42,r10,e1,e5
42,r4,e10,2024-07-10
42,r18,e29,e29
42,r16,e23,e23
42,r13,e13,e13
42,r11,e11,2001-11-28
43,r6,e13,e14
43,r12,e6,e24
43,r19,e1,e34
43,r8,e18,e32
43,r7,e35,e14
43,r18,e34,e34
43,r4,e3,e4
43,r11,e36,e36
43,r0,e8,e9
43,r16,e37,e34
43,r15,e10,e29
43,r9,e23,Facts:
43,r1,e25,e25
43,r13,e7,e7
43,r14,e16,e34
43,r17,e38,e34
44,r8,e16,Relation r10
44,r12,e5,Relation r10
44,r14,e18,e31
44,r0,e7,Relation r10
44,r16,e38,e31
44,r7,e10,Relation r10
44,r5,e36,Relation r10
44,r11,e29,e35
44,r13,e8,e8
44,r10,e35,e35
44,r3,e2,e39
44,r9,e22,Relation r10
44,r17,e28,e31
44,r15,e26,e31
44,r19,e15,Relation r10
44,r6,e24,Relation r10
44,r4,e23,Relation r10
44,r18,e19,e19
45,r12,e33,e33
45,r19,e1,e32
45,r4,e30,e5
45,r6,e14,e34
45,r10,e18,e38
45,r16,e16,e31
45,r18,e15,entity named e32 in time interval
45,r8,e12,e12
45,r7,e2,e34
45,r5,e8,2003-05-13 to 2005-06-26
45,r9,e4,e34
45,r15,e31,e31
45,r14,e20,e26
45,r17,e29,entity named e32 in time interval
45,r3,e37,e34
45,r0,e25,e11
45,r13,e24,e24
46,r12,e23,e12
46,r15,e22,2028-07-27
46,r7,e37,e15
46,r8,e34,1999-10-22 to 2001-10-22
46,r13,e5,e16
46,r19,e19,e27 in time interval
46,r11,e12,e12
46,r9,e9,e15
46,r5,e13,e26
46,r4,e2,e26
46,r3,e15,e15
46,r1,e24,e15
46,r17,e18,e18
46,r14,e30,e7
46,r0,e35,e35
46,r16,e29,e15
47,r2,e15,e31
47,r8,e29,Relation r18
47,r9,e22,e14
47,r11,e25,e4
47,r15,e30,e9
47,r16,e5,e30
47,r4,e26,2024-01-29
47,r5,e38,2025-03-06
47,r12,e12,e12
47,r17,e17,e10 in time interval 1996
47,r18,e4,entity named e8
47,r10,e13,e13
47,r1,e14,e14
47,r3,e1,e2
47,r19,e31,e31
47,r13,e19,e14
47,r7,e11,Relation r18
47,r0,e24,e24
48,r0,e37,r11
48,r15,e16,e16
48,r14,e22,e28
48,r18,e24,e24
48,r5,e13,e38
48,r1,e15,e32
48,r7,e36,e28
48,r2,e9,e38
48,r10,e30,e28
48,r13,e20,e13
48,r6,e4,2026-05-07
48,r11,e28,e28
48,r12,e26,e28
48,r16,e23,e23
48,r19,e1,e28
48,r4,e8,r11
49,r8,e4,e23
49,r6,e16,e9
49,r14,e14,1999-08-18 to 2000-12-09
49,r10,e2,e30
49,r7,e27,e3 in time interval 1991-10
49,r11,e17,e23
49,r12,e36,e36
49,r4,e32,e32
49,r19,e24,e37
49,r3,e10,2023-12-02
49,r1,e12,e18
49,r17,e11,e23
49,r5,e26,e26
49,r0,e15,e1
49,r18,e7,e37
49,r15,e23,e23
49,r9,e31,e9
50,r7,e23,e23
50,r19,e38,e19
50,r4,e11,e28 in time interval
50,r18,e14,e13
50,r9,e5,e28
50,r6,e9,e9
50,r14,e1,e28
50,r2,e8,e28 in time interval
50,r12,e24,e28
50,r11,e2,e28
50,r15,e19,e19
50,r10,e15,e28
50,r1,e31,e28
50,r17,e16,e28
50,r16,e13,e19
50,r5,e27,e28
50,r13,e30,e19
50,r0,e4,e28 in time interval
51,r4,e10,e14
51,r1,e20,e20
51,r19,e36,entity named e36
51,r6,e26,e14
51,r14,e2,e14
51,r2,e25,2002-07-11 to 2019-04-15
51,r17,e22,e14
51,r3,e28,e14
51,r12,e23,e14
51,r18,e38,e14
51,r5,e27,e27
51,r0,e4,e6
51,r15,e24,e24
51,r11,e14,e14
51,r7,e33,2027-11-18
51,r9,e18,e14
51,r8,e31,e14
51,r13,e21,e21
52,r10,e12,e26
52,r2,e7,e39
52,r8,e28,e9
52,r12,e22,e20
52,r18,e30,e23
52,r16,e37,e37
52,r0,e38,e19
52,r17,e21,e23
52,r3,e10,e39
52,r7,e1,e9
52,r1,e6,e6
52,r14,e3,e3
52,r4,e32,e12
52,r6,e15,e15
52,r19,e4,e27
52,r13,e35,e3
52,r15,e13,e13
52,r11,e18,e26
53,r17,e4,e22
53,r14,e22,e22
53,r6,e26,2026-03-11
53,r19,e3,e22
53,r5,e28,e28
53,r12,e33,e12
53,r9,e12,e12
53,r13,e24,e24
53,r3,e19,e19
53,r16,e11,e22
53,r7,e25,e22
53,r1,e1,e1 in time interval
53,r0,e29,e29
53,r10,e36,2007-10-18 to 2017-11-12
53,r2,e10,e10
53,r18,e8,e22
53,r4,e34,2024-07-30
53,r8,e38,e22
54,r2,e6,e3
54,r14,e9,2005-02-09 to 2016-01-22
54,r3,e13,e3
54,r7,e33,e14
54,r10,e20,e20
54,r16,e11,e14
54,r9,e2,e2
54,r19,e4,e14
54,r1,e7,e19
54,r5,e36,e26
54,r0,e25,e25
54,r17,e32,e14
54,r4,e8,e14
54,r15,e29,e37
54,r18,e14,e14
54,r6,e31,e6
54,r13,e16,e16
54,r12,e21,e20
55,r1,e9,e23 in time interval
55,r12,e21,e21
55,r6,e17,e26
55,r8,e13,e26
55,r18,e38,e38
55,r3,e26,e26
55,r5,e12,e26
55,r13,e16,e19
55,r19,e7,e7
55,r0,e1,e1
55,r15,e35,e35
55,r11,e14,e14
55,r4,e27,e26
55,r17,e29,entity named e38
55,r16,e11,1997-08-18 to 2000-06-09
55,r10,e28,Relation r10
56,r0,e31,e2
56,r4,e23,e11
56,r19,e19,e24
56,r5,e1,e33
56,r18,e30,e24
56,r10,e32,e15
56,r1,e36,e16
56,r12,e37,e37
56,r15,e20,e20
56,r3,e29,e24
56,r17,e17,e17
56,r14,e38,e38
56,r2,e7,Facts:
56,r13,e5,e5
56,r9,e9,e24
56,r8,e26,2029-01-13
56,r7,e14,e14
57,r9,e28,e6
57,r18,e26,e26
57,r10,e14,e29
57,r3,e6,e6
57,r15,e13,e14
57,r1,e30,e14
57,r12,e18,e14
57,r11,e7,e14
57,r19,e25,e26
57,r17,e27,e26
57,r5,e8,e6
57,r8,e17,e6
57,r0,e39,e6
57,r16,e22,e26
57,r7,e31,e29
57,r4,e24,e6
57,r13,e1,e1
57,r2,e4,e6
58,r15,e32,e32
58,r18,e19,e12
58,r11,e26,e12
58,r6,e2,e19
58,r19,e4,e34
58,r3,e13,e34
58,r16,e20,e12
58,r4,e22,e13
58,r7,e11,e21
58,r8,e33,e21
58,r13,e21,e13
58,r17,e17,e21
58,r14,e24,e12
58,r1,e39,e34
58,r12,e29,e12
58,r0,e36,e21
58,r10,e30,e30
58,r5,e14,e21
58,r9,e6,2029-08-07
59,r14,e28,e28
59,r8,e26,e8
59,r5,e8,e5
59,r17,e21,e21
59,r13,e23,e28
59,r9,e33,e5
59,r16,e2,e5
59,r18,e35,2003-11-10 to 2008-02-28
59,r15,e15,e5
59,r11,e4,e5
59,r7,e29,e5
59,r6,e19,e5
59,r3,e3,e3
59,r4,e1,e5
59,r1,e36,e5
59,r19,e12,e5
59,r2,e25,e2
59,r0,e34,e5
59,r12,e27,e27
60,r13,e32,e32
60,r10,e24,e24
60,r16,e12,e21
60,r4,e31,e4
60,r8,e10,e10
60,r19,e38,e4
60,r18,e18,e4
60,r5,e13,e5
60,r0,e20,e20
60,r7,e30,e21
60,r14,e23,e28
60,r15,e34,e34
60,r17,e37,e37
60,r1,e5,e5
60,r3,e22,e22
60,r6,e17,e21
60,r12,e39,2021-11-29
60,r11,e7,e21
61,r15,e19,e28
61,r17,e20,e20
61,r10,e21,e28
61,r1,e14,e28
61,r0,e33,e28
61,r19,e38,e38
61,r2,e15,e28
61,r9,e32,e38
61,r14,e2,e28
61,r8,e23,e28
61,r16,e17,e36
61,r5,e39,e28
61,r11,e12,e28
61,r18,e25,e38
61,r7,e18,e28
61,r6,e30,e28
61,r12,e37,e28
61,r13,e26,1995-06-01 to 2003-01-19
62,r5,e27,e27
62,r8,e16,e33
62,r10,e37,e37
62,r1,e23,e8
62,r2,e5,e34
62,r19,e34,e34
62,r15,e13,e13
62,r9,e24,e32
62,r6,e17,e13
62,r7,e7,e7
62,r16,e36,e33
62,r12,e6,e11
62,r0,e31,e31
62,r18,e28,e28
62,r13,e9,e33
62,r3,e14,e14
62,r11,e4,e33
62,r14,e18,e28
63,r11,e34,e31
63,r1,e24,e31
63,r5,e27,e7
63,r18,e15,e15
63,r16,e13,e15
63,r0,e18,e31
63,r2,e29,e31
63,r12,e38,e7
63,r4,e37,e31
63,r13,e22,e22
63,r8,e31,e31
63,r15,e25,e16
63,r7,e19,e31
63,r6,e11,e11
63,r17,e7,e15
63,r14,e35,e15
64,r16,e29,e29
64,r5,e25,e12
64,r4,e28,Relation r15
64,r11,e1,e4
64,r12,e20,e35
64,r3,e39,2023-08-06
64,r1,e19,e21
64,r7,e35,Relation r15
64,r0,e15,e27 in time interval
64,r18,e17,e34
64,r9,e30,e29
64,r6,e36,entity named e1
64,r14,e4,e4
64,r15,e2,e2
64,r10,e18,e4
64,r19,e23,e29
64,r13,e11,e7
65,r4,e3,e26
65,r15,e6,e14
65,r17,e2,e2
65,r8,e7,e5
65,r0,e16,e4
65,r12,e31,e31
65,r18,e11,e2
65,r16,e18,e2
65,r14,e1,e14
65,r5,e23,e23
65,r13,e19,e32
65,r1,e22,e27 in time interval
65,r9,e29,2029-12-03
65,r11,e25,e24
65,r3,e32,e26
65,r10,e30,e24
65,r7,e12,e7
65,r2,e34,e34
65,r6,e35,2029-12-03
66,r10,e35,e4
66,r17,e36,e4
66,r0,e39,e4
66,r6,e2,2026-02-12
66,r7,e17,e4
66,r8,e31,e4
66,r19,e25,e25
66,r11,e37,e4
66,r2,e20,e22
66,r9,e23,e23
66,r3,e22,e22
66,r12,e3,e3
66,r5,e15,e4
66,r4,e21,e4
66,r15,e6,e4
66,r14,e4,e4
66,r16,e14,e4
66,r13,e18,e4
66,r1,e19,e4
67,r18,e39,2008-10-09
67,r9,e21,1995-11-22 to 2008-10-09
67,r2,e23,e1
67,r14,e26,e20
67,r12,e35,e35
67,r19,e33,1995-11-22 to 2008-10-09
